DTRI_ID	TF_Symbol_Human	Target_Symbol_Human	TF_Entrez_ID_Human	Target_Entrez_ID_Human	TF_Entrez_ID	Target_Entrez_ID	PubMed_ID	Database	Mode	tf_species	target_species
etri_19779	BRCA1	DDB2	672	1643	672	1643	12170778	TRRUST	activation	human	human
etri_19780	BRCA1	GADD45A	672	1647	672	1647	10962562	TRRUST	activation	human	human
etri_19780	BRCA1	GADD45A	672	1647	672	1647	11777930	TRRUST	unknown	human	human
etri_19780	BRCA1	GADD45A	672	1647	672	1647	12647291	TRRUST	unknown	human	human
etri_19780	BRCA1	GADD45A	672	1647	672	1647	17428466	TRRUST	activation	human	human
etri_19780	BRCA1	GADD45A	672	1647	672	1647	18025037	TRRUST	activation	human	human
etri_19780	BRCA1	GADD45A	672	1647	672	1647	18350249	TRRUST	repression	human	human
etri_19781	BRCA1	DDIT3	672	1649	672	1649	21700680	TRRUST	activation	human	human
etri_19782	BRCA1	E2F6	672	1876	672	1876	17096023	TRRUST	repression	human	human
etri_19783	BRCA1	EGFR	672	1956	672	1956	21396117	TRRUST	repression	human	human
etri_19784	BRCA1	EGR1	672	1958	672	1958	20103632	TRRUST	unknown	human	human
etri_19785	BRCA1	EP300	672	2033	672	2033	11405179	TRRUST	unknown	human	human
etri_19785	BRCA1	EP300	672	2033	672	2033	11782371	TRRUST	activation	human	human
etri_19786	BRCA1	ESR1	672	2099	672	2099	20060929	TRRUST	activation	human	human
etri_19787	BRCA1	FOXC1	672	2296	672	2296	22120723	TRRUST	repression	human	human
etri_19788	BRCA1	FOXC2	672	2303	672	2303	22120723	TRRUST	repression	human	human
etri_01287	BRCA1	SIRT1	672	23411	672	23411	18851829	TRRUST	activation	human	human
etri_01287	BRCA1	SIRT1	672	23411	672	23411	20160719	TRRUST	activation	human	human
etri_01287	BRCA1	SIRT1	672	23411	672	23411	21407215	TRRUST	activation	human	human
etri_01287	BRCA1	SIRT1	672	23411	672	23411	9000507	TRRUST	activation	human	human
etri_19789	BRCA1	FOS	672	2353	672	2353	11313879	TRRUST	unknown	human	human
etri_19790	BRCA1	ASPM	672	259266	672	259266	16123590	TRRUST	activation	human	human
etri_19791	BRCA1	CXCL1	672	2919	672	2919	22120723	TRRUST	repression	human	human
etri_19792	BRCA1	HIF1A	672	3091	672	3091	16543242	TRRUST	unknown	human	human
etri_19793	BRCA1	HNRNPA2B1	672	3181	672	3181	21099359	TRRUST	repression	human	human
etri_19794	BRCA1	HSPA5	672	3309	672	3309	18776923	TRRUST	repression	human	human
etri_19795	BRCA1	IFNA1	672	3439	672	3439	17374731	InnateDB	unknown	human	human
etri_19795	BRCA1	IFNA1	672	3439	672	3439	17374731	TRRUST	activation	human	human
etri_19796	BRCA1	IFNB1	672	3456	672	3456	17374731	InnateDB	unknown	human	human
etri_19797	BRCA1	IGF1	672	3479	672	3479	18045956	TRRUST	repression	human	human
etri_19798	BRCA1	IGF1R	672	3480	672	3480	11001824	TRRUST	unknown	human	human
etri_19798	BRCA1	IGF1R	672	3480	672	3480	19223505	TRRUST	unknown	human	human
etri_19799	BRCA1	IRF7	672	3665	672	3665	17374731	TRRUST	activation	human	human
etri_19800	BRCA1	JAK1	672	3716	672	3716	11163768	TRRUST	unknown	human	human
etri_19801	BRCA1	JAK2	672	3717	672	3717	11163768	TRRUST	unknown	human	human
etri_19802	BRCA1	AREG	672	374	672	374	20103632	TRRUST	repression	human	human
etri_19803	BRCA1	KRT5	672	3852	672	3852	16241993	TRRUST	unknown	human	human
etri_19803	BRCA1	KRT5	672	3852	672	3852	19882246	TRRUST	unknown	human	human
etri_19804	BRCA1	KRT17	672	3872	672	3872	19882246	TRRUST	unknown	human	human
etri_19805	BRCA1	KRT18	672	3875	672	3875	15831101	TRRUST	unknown	human	human
etri_01286	BRCA1	MAD2L1	672	4085	672	4085	15563594	TRRUST	activation	human	human
etri_01283	BRCA1	MDM2	672	4193	672	4193	11256609	TRRUST	activation	human	human
etri_19806	BRCA1	MYC	672	4609	672	4609	12032322	TRRUST	unknown	human	human
etri_19806	BRCA1	MYC	672	4609	672	4609	12646176	TRRUST	unknown	human	human
etri_19807	BRCA1	ATM	672	472	672	472	22832221	TRRUST	activation	human	human
etri_19808	BRCA1	BACH1	672	571	672	571	14576433	TRRUST	unknown	human	human
etri_19809	BRCA1	BARD1	672	580	672	580	20068145	TFactS	repression	human	human
etri_19810	BRCA1	CCND1	672	595	672	595	12032322	TRRUST	unknown	human	human
etri_19811	BRCA1	RNASEL	672	6041	672	6041	15940267	TRRUST	activation	human	human
etri_19812	BRCA1	S100A2	672	6273	672	6273	24556685	TRRUST	activation	human	human
etri_19813	BRCA1	BRCA1	672	672	672	672	20068145	TFactS	repression	human	human
etri_19814	BRCA1	BRCA2	672	675	672	675	11405179	TRRUST	unknown	human	human
etri_19815	BRCA1	STAT1	672	6772	672	6772	17374731	InnateDB	unknown	human	human
etri_19815	BRCA1	STAT1	672	6772	672	6772	17374731	TRRUST	activation	human	human
etri_19816	BRCA1	STAT2	672	6773	672	6773	17374731	InnateDB	unknown	human	human
etri_19816	BRCA1	STAT2	672	6773	672	6773	17374731	TRRUST	activation	human	human
etri_19817	BRCA1	STAT3	672	6774	672	6774	11163768	TRRUST	unknown	human	human
etri_19818	BRCA1	TFF1	672	7031	672	7031	11244506	TRRUST	repression	human	human
etri_19819	BRCA1	VEGFA	672	7422	672	7422	16543242	TRRUST	activation	human	human
etri_19820	BRCA1	XPC	672	7508	672	7508	12647291	TRRUST	unknown	human	human
etri_19821	BRCA1	HMGA2	672	8091	672	8091	20007691	TRRUST	repression	human	human
etri_19822	BRCA1	CASR	672	846	672	846	21296416	TRRUST	unknown	human	human
etri_19823	BRCA1	KHSRP	672	8570	672	8570	21099359	TRRUST	repression	human	human
etri_19824	BRCA1	TP63	672	8626	672	8626	16241993	TRRUST	unknown	human	human
etri_19825	BRCA1	CCNB1	672	891	672	891	12647291	TRRUST	unknown	human	human
etri_19826	BRCA1	MDC1	672	9656	672	9656	22942284	TRRUST	unknown	human	human
etri_19827	SREBF1	CETP	6720	1071	6720	1071	10393213	HTRIdb_LC	unknown	human	human
etri_19827	SREBF1	CETP	6720	1071	6720	1071	10393213	TFactS	activation	human	human
etri_19827	SREBF1	CETP	6720	1071	6720	1071	10393213	TRRUST	unknown	human	human
etri_19828	SREBF1	APOA5	6720	116519	6720	116519	15317819	TRRUST	repression	human	human
etri_19828	SREBF1	APOA5	6720	116519	6720	116519	16448983	TRRUST	unknown	human	human
etri_09492	SREBF1	CYP8B1	6720	1582	6720	1582	15249218	TFactS	activation	human	human
tri_1192	SREBF1	ABCA3	6720	21	6720	21	17890326	TFactS	activation	human	human
etri_09501	SREBF1	FABP6	6720	2172	6720	2172	11684682	TRRUST	unknown	human	human
etri_09496	SREBF1	FASN	6720	2194	6720	2194	10520861	TRRUST	unknown	human	human
etri_09496	SREBF1	FASN	6720	2194	6720	2194	11790787	TRRUST	unknown	human	human
etri_09496	SREBF1	FASN	6720	2194	6720	2194	17449569	TRRUST	unknown	human	human
etri_19829	SREBF1	FDFT1	6720	2222	6720	2222	11008488	TRRUST	unknown	human	human
etri_19829	SREBF1	FDFT1	6720	2222	6720	2222	11111077	TRRUST	unknown	human	human
etri_19829	SREBF1	FDFT1	6720	2222	6720	2222	9575211	TFactS	activation	human	human
etri_19830	SREBF1	FDPS	6720	2224	6720	2224	8798690	TRRUST	unknown	human	human
etri_19830	SREBF1	FDPS	6720	2224	6720	2224	9651391	TFactS	activation	human	human
etri_19831	SREBF1	CIC	6720	23152	6720	23152	17350599	TRRUST	unknown	human	human
etri_19832	SREBF1	LPIN1	6720	23175	6720	23175	19553673	TRRUST	unknown	human	human
etri_19833	SREBF1	PCSK9	6720	255738	6720	255738	17921436	TRRUST	activation	human	human
etri_19834	SREBF1	GPX3	6720	2878	6720	2878	17452746	TFactS	unknown	human	human
etri_19835	SREBF1	HK2	6720	3099	6720	3099	14747281	HTRIdb_LC	unknown	human	human
etri_19835	SREBF1	HK2	6720	3099	6720	3099	14747281	TRRUST	unknown	human	human
etri_09484	SREBF1	ACACA	6720	31	6720	31	12871210	TFactS	activation	human	human
etri_09498	SREBF1	HMGCR	6720	3156	6720	3156	9651391	TFactS	activation	human	human
etri_19836	SREBF1	HMGCS1	6720	3157	6720	3157	9651391	TFactS	activation	human	human
etri_09499	SREBF1	HMOX1	6720	3162	6720	3162	17452746	TFactS	activation	human	human
etri_09499	SREBF1	HMOX1	6720	3162	6720	3162	17452746	TRRUST	unknown	human	human
etri_19837	SREBF1	ACACB	6720	32	6720	32	12764144	TRRUST	unknown	human	human
etri_09495	SREBF1	FAS	6720	355	6720	355	12531699	TRRUST	unknown	human	human
etri_09495	SREBF1	FAS	6720	355	6720	355	18420801	TRRUST	activation	human	human
etri_09495	SREBF1	FAS	6720	355	6720	355	20173757	TRRUST	unknown	human	human
etri_09495	SREBF1	FAS	6720	355	6720	355	9300785	TRRUST	unknown	human	human
etri_09500	SREBF1	IL17A	6720	3605	6720	3605	21266776	CytReg	repression	human	human
etri_19838	SREBF1	INSIG1	6720	3638	6720	3638	15073165	TFactS	activation	human	human
etri_19839	SREBF1	PDX1	6720	3651	6720	3651	16091421	TRRUST	repression	human	human
etri_19840	SREBF1	AR	6720	367	6720	367	20071336	TRRUST	unknown	human	human
etri_19841	SREBF1	ACAT2	6720	39	6720	39	12145168	TFactS	activation	human	human
etri_19842	SREBF1	LDLR	6720	3949	6720	3949	12180145	TRRUST	unknown	human	human
etri_19842	SREBF1	LDLR	6720	3949	6720	3949	22153697	TRRUST	activation	human	human
etri_19842	SREBF1	LDLR	6720	3949	6720	3949	9651391	TFactS	activation	human	human
etri_19843	SREBF1	LRP1	6720	4035	6720	4035	20980003	HTRIdb_LC	unknown	human	human
etri_19843	SREBF1	LRP1	6720	4035	6720	4035	20980003	TFactS	repression	human	human
etri_19843	SREBF1	LRP1	6720	4035	6720	4035	20980003	TRRUST	repression	human	human
etri_19844	SREBF1	MTTP	6720	4547	6720	4547	10455139	TFactS	repression	human	human
etri_19845	SREBF1	ACLY	6720	47	6720	47	10777536	TFactS	activation	human	human
etri_19845	SREBF1	ACLY	6720	47	6720	47	10777536	TRRUST	activation	human	human
etri_09507	SREBF1	NPC1	6720	4864	6720	4864	18272928	TFactS	activation	human	human
etri_19846	SREBF1	PCK1	6720	5105	6720	5105	14744869	TRRUST	repression	human	human
etri_19847	SREBF1	PPARG	6720	5468	6720	5468	10409739	TRRUST	unknown	human	human
etri_09521	SREBF1	RETN	6720	56729	6720	56729	12730330	TFactS	activation	human	human
etri_19848	SREBF1	PTGS2	6720	5743	6720	5743	15716578	TFactS	activation	human	human
etri_19849	SREBF1	PCYT2	6720	5833	6720	5833	11483628	TFactS	activation	human	human
etri_19850	SREBF1	BCL2L1	6720	598	6720	598	16091421	TRRUST	repression	human	human
etri_09511	SREBF1	SCD	6720	6319	6720	6319	11414710	TFactS	activation	human	human
etri_09511	SREBF1	SCD	6720	6319	6720	6319	11414710	TRRUST	unknown	human	human
etri_09512	SREBF1	SLC2A4	6720	6517	6720	6517	16787385	TFactS	activation	human	human
etri_09513	SREBF1	SQLE	6720	6713	6720	6713	12083769	TFactS	activation	human	human
etri_09513	SREBF1	SQLE	6720	6713	6720	6713	17027328	TFactS	activation	human	human
etri_19851	SREBF1	SREBF1	6720	6720	6720	6720	16831124	TFactS	activation	human	human
etri_09514	SREBF1	THRSP	6720	7069	6720	7069	22672904	TRRUST	unknown	human	human
etri_19852	SREBF1	SCD5	6720	79966	6720	79966	22510410	TRRUST	activation	human	human
etri_19853	SREBF1	CASP7	6720	840	6720	840	19323650	HTRIdb_LC	unknown	human	human
etri_09515	SREBF1	NR0B2	6720	8431	6720	8431	15123650	TFactS	activation	human	human
etri_09515	SREBF1	NR0B2	6720	8431	6720	8431	15123650	TRRUST	activation	human	human
etri_19854	SREBF1	PIK3R3	6720	8503	6720	8503	17452746	TFactS	activation	human	human
etri_19855	SREBF1	CYP4F2	6720	8529	6720	8529	17142457	TFactS	activation	human	human
etri_19856	SREBF1	CAV1	6720	857	6720	857	19808659	TRRUST	repression	human	human
etri_19857	SREBF1	IRS2	6720	8660	6720	8660	15881188	TRRUST	repression	human	human
etri_19857	SREBF1	IRS2	6720	8660	6720	8660	16091421	TFactS	repression	human	human
etri_19857	SREBF1	IRS2	6720	8660	6720	8660	16091421	TRRUST	repression	human	human
etri_19858	SREBF1	SV2A	6720	9900	6720	9900	17452746	TFactS	activation	human	human
etri_19859	SREBF2	EBP	6721	10682	6721	10682	12855700	TFactS	activation	human	human
etri_19860	SREBF2	CETP	6721	1071	6721	1071	10393213	TFactS	activation	human	human
etri_19861	SREBF2	ACOT7	6721	11332	6721	11332	16335799	HTRIdb_LC	unknown	human	human
etri_19861	SREBF2	ACOT7	6721	11332	6721	11332	16335799	TRRUST	activation	human	human
etri_09534	SREBF2	STARD4	6721	134429	6721	134429	15760897	TFactS	activation	human	human
etri_19862	SREBF2	ABCA1	6721	19	6721	19	15358760	TFactS	repression	human	human
etri_19862	SREBF2	ABCA1	6721	19	6721	19	15922656	TRRUST	repression	human	human
etri_19862	SREBF2	ABCA1	6721	19	6721	19	16901265	TRRUST	repression	human	human
etri_09533	SREBF2	FABP6	6721	2172	6721	2172	11684682	TRRUST	unknown	human	human
etri_19863	SREBF2	FDFT1	6721	2222	6721	2222	11008488	TRRUST	unknown	human	human
etri_19863	SREBF2	FDFT1	6721	2222	6721	2222	11111077	TRRUST	unknown	human	human
etri_19863	SREBF2	FDFT1	6721	2222	6721	2222	9575211	TFactS	activation	human	human
etri_19864	SREBF2	FDPS	6721	2224	6721	2224	20450493	TRRUST	unknown	human	human
etri_09525	SREBF2	PCSK9	6721	255738	6721	255738	17448444	TRRUST	activation	human	human
etri_09525	SREBF2	PCSK9	6721	255738	6721	255738	17921436	TRRUST	activation	human	human
etri_09525	SREBF2	PCSK9	6721	255738	6721	255738	21123766	TRRUST	activation	human	human
etri_09525	SREBF2	PCSK9	6721	255738	6721	255738	22288532	TRRUST	activation	human	human
etri_19865	SREBF2	NPC1L1	6721	29881	6721	29881	18080173	TFactS	activation	human	human
etri_19865	SREBF2	NPC1L1	6721	29881	6721	29881	20460578	HTRIdb_LC	unknown	human	human
etri_19865	SREBF2	NPC1L1	6721	29881	6721	29881	20460578	InnateDB	unknown	human	human
etri_19865	SREBF2	NPC1L1	6721	29881	6721	29881	20460578	TRRUST	unknown	human	human
etri_19865	SREBF2	NPC1L1	6721	29881	6721	29881	21123766	TRRUST	activation	human	human
etri_19865	SREBF2	NPC1L1	6721	29881	6721	29881	21527728	TFactS	activation	human	human
etri_19865	SREBF2	NPC1L1	6721	29881	6721	29881	21527728	TRRUST	unknown	human	human
etri_09530	SREBF2	HMGCR	6721	3156	6721	3156	17448444	TRRUST	activation	human	human
etri_09530	SREBF2	HMGCR	6721	3156	6721	3156	19288057	TRRUST	unknown	human	human
etri_09532	SREBF2	HNF4A	6721	3172	6721	3172	19179483	TRRUST	repression	human	human
etri_19866	SREBF2	FAS	6721	355	6721	355	9300785	TRRUST	unknown	human	human
etri_19867	SREBF2	INSIG1	6721	3638	6721	3638	15073165	TFactS	activation	human	human
etri_19868	SREBF2	LDLR	6721	3949	6721	3949	16697011	TRRUST	activation	human	human
etri_19868	SREBF2	LDLR	6721	3949	6721	3949	17448444	TRRUST	activation	human	human
etri_19868	SREBF2	LDLR	6721	3949	6721	3949	21123766	TRRUST	activation	human	human
etri_19868	SREBF2	LDLR	6721	3949	6721	3949	22153697	TRRUST	activation	human	human
etri_19869	SREBF2	LIPC	6721	3990	6721	3990	15721010	TRRUST	unknown	human	human
etri_19870	SREBF2	LRP1	6721	4035	6721	4035	16697011	TFactS	repression	human	human
etri_19870	SREBF2	LRP1	6721	4035	6721	4035	16697011	TRRUST	repression	human	human
etri_19870	SREBF2	LRP1	6721	4035	6721	4035	20980003	HTRIdb_LC	unknown	human	human
etri_19870	SREBF2	LRP1	6721	4035	6721	4035	20980003	TFactS	repression	human	human
etri_19870	SREBF2	LRP1	6721	4035	6721	4035	20980003	TRRUST	repression	human	human
etri_19871	SREBF2	MIR17HG	6721	407975	6721	407975	25550450	InnateDB	unknown	human	human
etri_19872	SREBF2	MTTP	6721	4547	6721	4547	10455139	HTRIdb_LC	unknown	human	human
etri_19872	SREBF2	MTTP	6721	4547	6721	4547	10455139	TFactS	repression	human	human
etri_19872	SREBF2	MTTP	6721	4547	6721	4547	10455139	TRRUST	repression	human	human
etri_19873	SREBF2	ACLY	6721	47	6721	47	10777536	TFactS	activation	human	human
etri_09536	SREBF2	NPC1	6721	4864	6721	4864	18272928	TFactS	activation	human	human
etri_19874	SREBF2	LRP1B	6721	53353	6721	53353	16697011	HTRIdb_LC	unknown	human	human
etri_19875	SREBF2	PON1	6721	5444	6721	5444	20728021	HTRIdb_LC	unknown	human	human
etri_19875	SREBF2	PON1	6721	5444	6721	5444	20728021	TRRUST	activation	human	human
etri_19876	SREBF2	PON2	6721	5445	6721	5445	19497963	TRRUST	activation	human	human
etri_19877	SREBF2	PPARG	6721	5468	6721	5468	10409739	TRRUST	unknown	human	human
etri_19878	SREBF2	PRSS8	6721	5652	6721	5652	16806080	TRRUST	unknown	human	human
etri_19879	SREBF2	PTGS2	6721	5743	6721	5743	15716578	TFactS	activation	human	human
etri_19880	SREBF2	PCYT2	6721	5833	6721	5833	11483628	TFactS	activation	human	human
etri_19881	SREBF2	ABCG5	6721	64240	6721	64240	21123766	TRRUST	repression	human	human
etri_19882	SREBF2	ABCG8	6721	64241	6721	64241	21123766	TRRUST	repression	human	human
etri_09537	SREBF2	SQLE	6721	6713	6721	6713	12083769	TFactS	activation	human	human
etri_09537	SREBF2	SQLE	6721	6713	6721	6713	17027328	TFactS	activation	human	human
etri_19883	SREBF2	SREBF2	6721	6721	6721	6721	8900111	TFactS	activation	human	human
etri_19884	SREBF2	TM7SF2	6721	7108	6721	7108	20138239	TFactS	activation	human	human
etri_19885	SREBF2	PLA2G6	6721	8398	6721	8398	15450207	TFactS	activation	human	human
etri_19886	SREBF2	CASP7	6721	840	6721	840	19323650	HTRIdb_LC	unknown	human	human
etri_19887	SREBF2	CYP4F2	6721	8529	6721	8529	17142457	TFactS	activation	human	human
etri_09565	SRF	HMGXB4	6722	10042	6722	10042	20511232	TRRUST	unknown	human	human
etri_19888	SRF	MYL9	6722	10398	6722	10398	19724058	TRRUST	unknown	human	human
etri_19889	SRF	CFTR	6722	1080	6722	1080	16170155	InnateDB	unknown	human	human
etri_19889	SRF	CFTR	6722	1080	6722	1080	16170155	TRRUST	unknown	human	human
etri_19890	SRF	CREB1	6722	1385	6722	1385	1531519	TRRUST	repression	human	human
etri_19891	SRF	CRYAB	6722	1410	6722	1410	12760745	TFe	unknown	human	human
etri_09551	SRF	DMD	6722	1756	6722	1756	9032300	TRRUST	unknown	human	human
etri_09551	SRF	DMD	6722	1756	6722	1756	9571041	TFe	unknown	human	human
tri_1195	SRF	EGR1	6722	1958	6722	1958	12760745	TFe	unknown	human	human
tri_1195	SRF	EGR1	6722	1958	6722	1958	15449318	HTRIdb_LC	unknown	human	human
tri_1195	SRF	EGR1	6722	1958	6722	1958	17209051	InnateDB	unknown	human	human
etri_19892	SRF	FHL2	6722	2274	6722	2274	22456196	TRRUST	unknown	human	human
etri_19893	SRF	SAMD4A	6722	23034	6722	23034	16814806	TRRUST	activation	human	human
etri_09554	SRF	FOS	6722	2353	6722	2353	10742173	TRRUST	activation	human	human
etri_09554	SRF	FOS	6722	2353	6722	2353	11846562	TRRUST	unknown	human	human
etri_09554	SRF	FOS	6722	2353	6722	2353	1902475	HTRIdb_LC	unknown	human	human
etri_09554	SRF	FOS	6722	2353	6722	2353	2200737	TRRUST	unknown	human	human
etri_09554	SRF	FOS	6722	2353	6722	2353	2493627	TRRUST	unknown	human	human
etri_09554	SRF	FOS	6722	2353	6722	2353	9571041	TFe	unknown	human	human
etri_09554	SRF	FOS	6722	2353	6722	2353	9734357	TRRUST	activation	human	human
etri_19894	SRF	FXN	6722	2395	6722	2395	20808827	TRRUST	unknown	human	human
etri_19895	SRF	UBE2S	6722	27338	6722	27338	18780286	TRRUST	activation	human	human
etri_19896	SRF	KPNA1	6722	3836	6722	3836	21131446	TRRUST	unknown	human	human
etri_19897	SRF	KPNB1	6722	3837	6722	3837	21131446	TRRUST	unknown	human	human
etri_19898	SRF	LMO7	6722	4008	6722	4008	21670154	TRRUST	unknown	human	human
etri_19899	SRF	SMAD4	6722	4089	6722	4089	21421563	ORegAnno_LC	unknown	human	human
etri_19900	SRF	MCL1	6722	4170	6722	4170	9880563	TRRUST	unknown	human	human
etri_09558	SRF	MMP2	6722	4313	6722	4313	12654640	TRRUST	activation	human	human
etri_19901	SRF	MMP9	6722	4318	6722	4318	19724058	TRRUST	unknown	human	human
etri_09557	SRF	MMP14	6722	4323	6722	4323	12654640	TRRUST	activation	human	human
etri_09560	SRF	MYH6	6722	4624	6722	4624	15933209	ORegAnno_LC	unknown	human	human
etri_09560	SRF	MYH6	6722	4624	6722	4624	15933209	TFe	unknown	human	human
etri_19902	SRF	SERPINE1	6722	5054	6722	5054	15514113	TRRUST	repression	human	human
etri_19903	SRF	PLAU	6722	5328	6722	5328	15514113	TRRUST	activation	human	human
etri_19904	SRF	PLG	6722	5340	6722	5340	15514113	TRRUST	activation	human	human
etri_19905	SRF	PRRX1	6722	5396	6722	5396	18604245	TRRUST	unknown	human	human
etri_09544	SRF	ACTA1	6722	58	6722	58	15623502	TRRUST	unknown	human	human
etri_09544	SRF	ACTA1	6722	58	6722	58	15933209	ORegAnno_LC	unknown	human	human
etri_09544	SRF	ACTA1	6722	58	6722	58	15933209	TFe	unknown	human	human
etri_09544	SRF	ACTA1	6722	58	6722	58	1922033	ORegAnno_LC	unknown	human	human
etri_09544	SRF	ACTA1	6722	58	6722	58	9571041	TFe	unknown	human	human
tri_1204	SRF	ACTA2	6722	59	6722	59	18337547	HTRIdb_LC	unknown	human	human
etri_19906	SRF	ACTB	6722	60	6722	60	1762920	ORegAnno_LC	unknown	human	human
etri_19906	SRF	ACTB	6722	60	6722	60	1762920	TFe	unknown	human	human
etri_19906	SRF	ACTB	6722	60	6722	60	9571041	TFe	unknown	human	human
etri_19907	SRF	SMN1	6722	6606	6722	6606	15550677	TRRUST	activation	human	human
etri_19908	SRF	SNAI1	6722	6615	6722	6615	25303231	InnateDB	unknown	human	human
tri_1205	SRF	TAGLN	6722	6876	6722	6876	14970199	TRRUST	activation	human	human
tri_1206	SRF	ACTC1	6722	70	6722	70	15933209	ORegAnno_LC	unknown	human	human
tri_1206	SRF	ACTC1	6722	70	6722	70	15933209	TFe	unknown	human	human
tri_1206	SRF	ACTC1	6722	70	6722	70	9571041	TFe	unknown	human	human
etri_19909	SRF	FOSL1	6722	8061	6722	8061	15806162	TRRUST	activation	human	human
etri_19910	SRY	WDR5	6736	11091	6736	11091	22523547	TRRUST	activation	human	human
etri_19911	SRY	ETV2	6736	2116	6736	2116	22613723	TRRUST	activation	human	human
etri_19912	SRY	NFKBIB	6736	4793	6736	4793	12475944	TRRUST	unknown	human	human
etri_19913	SRY	SOX9	6736	6662	6736	6662	11980203	TRRUST	activation	human	human
etri_19913	SRY	SOX9	6736	6662	6736	6662	19513096	TRRUST	activation	human	human
etri_19913	SRY	SOX9	6736	6662	6736	6662	19753101	TRRUST	activation	human	human
etri_19913	SRY	SOX9	6736	6662	6736	6662	21408189	TRRUST	unknown	human	human
etri_19913	SRY	SOX9	6736	6662	6736	6662	21412441	TRRUST	unknown	human	human
etri_19913	SRY	SOX9	6736	6662	6736	6662	22215485	TRRUST	activation	human	human
etri_19913	SRY	SOX9	6736	6662	6736	6662	22613723	TRRUST	activation	human	human
etri_19914	SRY	TH	6736	7054	6736	7054	20124442	TRRUST	unknown	human	human
etri_19914	SRY	TH	6736	7054	6736	7054	22568433	TRRUST	unknown	human	human
etri_19915	SRY	PROM1	6736	8842	6736	8842	21947321	TRRUST	unknown	human	human
etri_19916	SSB	XIAP	6741	331	6741	331	10848591	TRRUST	unknown	human	human
etri_09566	SSB	LAMB1	6741	3912	6741	3912	21896617	TRRUST	activation	human	human
etri_19917	SSB	HAP1	6741	9001	6741	9001	11781104	TRRUST	repression	human	human
