DTRI_ID	Experiment_ID	TF_Symbol_Human	Target_Symbol_Human	TF_Entrez_ID_Human	Target_Entrez_ID_Human	TF_Entrez_ID	Target_Entrez_ID	PubMed_ID	TF_Species	Target_Species	Experiment_Type	Context_Type	Cell_Type	Age	TFBS	Mode
tri_0783	exp_1807	NFE2L2	ATF4	4780	468	4780	468	21087962	human	human	perturbation	cell_line	CLO_0001750	not_applicable	not_applicable	activation
tri_0783	exp_1806	NFE2L2	ATF4	4780	468	4780	468	21087962	human	human	reporter	cell_line	CLO_0001750	not_applicable	proximal	activation
tri_0973	exp_2082	BCL11A	HBB	53335	3043	53335	3043	23576758	human	human	binding	primary_cell	CL_0000038	unknown	unknown	not_applicable
tri_0973	exp_2083	BCL11A	HBB	53335	3043	53335	3043	23576758	human	human	perturbation	primary_cell	CL_0000038	unknown	not_applicable	repression
tri_0974	exp_2080	BCL11A	HBE1	53335	3046	53335	3046	23576758	human	human	binding	primary_cell	CL_0000038	unknown	unknown	not_applicable
tri_0974	exp_2081	BCL11A	HBE1	53335	3046	53335	3046	23576758	human	human	perturbation	primary_cell	CL_0000038	unknown	not_applicable	repression
tri_0975	exp_2078	BCL11A	HBG1	53335	3047	53335	3047	23576758	human	human	binding	primary_cell	CL_0000038	unknown	unknown	not_applicable
tri_0975	exp_2079	BCL11A	HBG1	53335	3047	53335	3047	23576758	human	human	perturbation	primary_cell	CL_0000038	unknown	not_applicable	repression
tri_0976	exp_2076	BCL11A	HBG2	53335	3048	53335	3048	23576758	human	human	binding	primary_cell	CL_0000038	unknown	unknown	not_applicable
tri_0976	exp_2077	BCL11A	HBG2	53335	3048	53335	3048	23576758	human	human	perturbation	primary_cell	CL_0000038	unknown	not_applicable	repression
tri_0977	exp_2150	BCL11A	ID3	53335	3399	53335	3399	24591644	human	human	binding	cell_line	CUSTOM_CAL-1_cell	not_applicable	unknown	not_applicable
tri_0977	exp_2152	BCL11A	ID3	53335	3399	53335	3399	24591644	human	human	perturbation	cell_line	CUSTOM_CAL-1_cell	not_applicable	not_applicable	activation
tri_0977	exp_2151	BCL11A	ID3	53335	3399	53335	3399	24591644	human	human	reporter	cell_line	CUSTOM_CAL-1_cell	not_applicable	unknown	activation
tri_0978	exp_2153	BCL11A	TCF4	53335	6925	53335	6925	24591644	human	human	binding	cell_line	CUSTOM_CAL-1_cell	not_applicable	unknown	not_applicable
tri_0978	exp_2154	BCL11A	TCF4	53335	6925	53335	6925	24591644	human	human	perturbation	cell_line	CUSTOM_CAL-1_cell	not_applicable	not_applicable	activation
tri_1086	exp_3513	BCL11B	EGFR	64919	1956	58208	13649	23015591	mouse	mouse	binding	primary_tissue	UBERON_0002097	E16.5	proximal	not_applicable
tri_1086	exp_3514	BCL11B	EGFR	64919	1956	58208	13649	23015591	mouse	mouse	perturbation	primary_tissue	UBERON_0002097	E16.5	not_applicable	activation
tri_1086	exp_3515	BCL11B	EGFR	64919	1956	58208	13649	23015591	mouse	mouse	perturbation	primary_tissue	UBERON_0002097	E14.5	not_applicable	activation
tri_1086	exp_3512	BCL11B	EGFR	64919	1956	58208	13649	23015591	mouse	mouse	reporter	primary_cell	CL_0000312	P0	proximal	activation
tri_1087	exp_3505	BCL11B	KRT8	64919	3856	58208	16691	23015591	mouse	mouse	binding	primary_cell	CL_0000312	P0	unknown	not_applicable
tri_1087	exp_3506	BCL11B	KRT8	64919	3856	58208	16691	23015591	mouse	mouse	perturbation	primary_tissue	UBERON_0002097	E18.5	not_applicable	repression
tri_1089	exp_3509	BCL11B	SNAI2	64919	6591	58208	20583	23015591	mouse	mouse	perturbation	primary_cell	CL_0000312	P0	not_applicable	repression
tri_1090	exp_3507	BCL11B	SNAI1	64919	6615	58208	20613	23015591	mouse	mouse	perturbation	primary_cell	CL_0000312	P0	not_applicable	repression
tri_1091	exp_3508	BCL11B	TGFA	64919	7039	58208	21802	23015591	mouse	mouse	perturbation	primary_cell	CL_0000312	P0	not_applicable	repression
tri_1092	exp_3510	BCL11B	TGFB1	64919	7040	58208	21803	23015591	mouse	mouse	perturbation	primary_cell	CL_0000312	P0	not_applicable	repression
tri_1093	exp_3511	BCL11B	TGFB2	64919	7042	58208	21808	23015591	mouse	mouse	perturbation	primary_cell	CL_0000312	P0	not_applicable	repression
tri_1408	exp_3261	RUNX2	TCF7	860	6932	12393	21414	20890621	mouse	mouse	binding	cell_line	CLO_0050536	not_applicable	proximal	not_applicable
tri_1408	exp_3259	RUNX2	TCF7	860	6932	12393	21414	20890621	mouse	mouse	perturbation	primary_cell	CL_0000138	E18.5	not_applicable	activation
tri_1408	exp_3260	RUNX2	TCF7	860	6932	12393	21414	20890621	mouse	mouse	reporter	primary_cell	CL_0000138	E15.5	proximal	activation
tri_0591	exp_3203	FEZF1	HES5	389549	388585	73191	15208	20431123	mouse	mouse	binding	primary_tissue	UBERON_0001890	E11.5	unknown	not_applicable
tri_0591	exp_3205	FEZF1	HES5	389549	388585	73191	15208	20431123	mouse	mouse	perturbation	primary_tissue	UBERON_0001890	E10.5	not_applicable	repression
tri_0591	exp_1767	FEZF1	HES5	389549	388585	73191	15208	20431123	mouse	mouse	reporter	cell_line	CLO_0001230	not_applicable	unknown	repression
tri_0592	exp_0574	FEZF1	OTX2	389549	5015	389549	5015	29318501	human	human	perturbation	cell_line	CLO_0037281	not_applicable	not_applicable	activation
tri_0592	exp_0575	FEZF1	OTX2	389549	5015	389549	5015	29318501	human	human	perturbation	cell_line	CLO_0037313	not_applicable	not_applicable	activation
tri_0593	exp_0570	FEZF1	PAX6	389549	5080	389549	5080	29318501	human	human	perturbation	cell_line	CLO_0037281	not_applicable	not_applicable	activation
tri_0593	exp_0571	FEZF1	PAX6	389549	5080	389549	5080	29318501	human	human	perturbation	cell_line	CLO_0037313	not_applicable	not_applicable	activation
tri_0594	exp_0576	FEZF1	POU5F1	389549	5460	389549	5460	29318501	human	human	perturbation	cell_line	CLO_0037281	not_applicable	not_applicable	repression
tri_0594	exp_0577	FEZF1	POU5F1	389549	5460	389549	5460	29318501	human	human	perturbation	cell_line	CLO_0037313	not_applicable	not_applicable	repression
tri_0595	exp_3206	FEZF1	NEUROG2	389549	63973	73191	11924	20431123	mouse	mouse	perturbation	primary_tissue	UBERON_0001890	E10.5	not_applicable	activation
tri_0596	exp_0572	FEZF1	SOX2	389549	6657	389549	6657	29318501	human	human	perturbation	cell_line	CLO_0037281	not_applicable	not_applicable	activation
tri_0596	exp_0573	FEZF1	SOX2	389549	6657	389549	6657	29318501	human	human	perturbation	cell_line	CLO_0037313	not_applicable	not_applicable	activation
tri_0597	exp_0578	FEZF1	NANOG	389549	79923	389549	79923	29318501	human	human	perturbation	cell_line	CLO_0037281	not_applicable	not_applicable	repression
tri_0597	exp_0579	FEZF1	NANOG	389549	79923	389549	79923	29318501	human	human	perturbation	cell_line	CLO_0037313	not_applicable	not_applicable	repression
tri_1029	exp_2781	SALL4	POU5F1	57167	5460	99377	18999	16980957	mouse	mouse	binding	cell_line	EFO_0007075	not_applicable	proximal	not_applicable
tri_1029	exp_2782	SALL4	POU5F1	57167	5460	99377	18999	16980957	mouse	mouse	binding	cell_line	CLO_0001230	not_applicable	proximal	not_applicable
tri_1029	exp_2784	SALL4	POU5F1	57167	5460	99377	18999	16980957	mouse	mouse	perturbation	cell_line	EFO_0007075	not_applicable	not_applicable	activation
tri_1029	exp_2783	SALL4	POU5F1	57167	5460	99377	18999	16980957	mouse	mouse	reporter	cell_line	CLO_0001230	not_applicable	proximal	activation
tri_1028	exp_2034	SALL4	HOXA9	57167	3205	57167	3205	22934838	human	human	binding	primary_cell	CL_0000037	unknown	unknown	not_applicable
tri_1028	exp_2035	SALL4	HOXA9	57167	3205	57167	3205	22934838	human	human	perturbation	primary_cell	CL_0000037	unknown	not_applicable	activation
tri_1030	exp_2032	SALL4	PTEN	57167	5728	57167	5728	22934838	human	human	binding	primary_cell	CL_0000037	unknown	unknown	not_applicable
tri_1030	exp_2033	SALL4	PTEN	57167	5728	57167	5728	22934838	human	human	perturbation	primary_cell	CL_0000037	unknown	not_applicable	activation
tri_1031	exp_4066	SALL4	SOX17	57167	64321	57167	64321	25851587	human	human	binding	cell_line	CLO_0037280	not_applicable	unknown	not_applicable
tri_1031	exp_4069	SALL4	SOX17	57167	64321	57167	64321	25851587	human	human	perturbation	cell_line	CLO_0037280	not_applicable	not_applicable	activation
tri_1032	exp_4068	SALL4	SOX2	57167	6657	57167	6657	25851587	human	human	binding	cell_line	CLO_0037280	not_applicable	unknown	not_applicable
tri_1033	exp_2030	SALL4	RUNX1	57167	861	57167	861	22934838	human	human	binding	primary_cell	CL_0000037	unknown	unknown	not_applicable
tri_1033	exp_2031	SALL4	RUNX1	57167	861	57167	861	22934838	human	human	perturbation	primary_cell	CL_0000037	unknown	not_applicable	activation
tri_1463	exp_0197	KLF4	NANOG	9314	79923	9314	79923	19522013	human	human	binding	cell_line	CLO_0037280	not_applicable	proximal	not_applicable
tri_1463	exp_0198	KLF4	NANOG	9314	79923	9314	79923	19522013	human	human	binding	in-vitro	not_applicable	not_applicable	proximal	not_applicable
tri_1463	exp_0200	KLF4	NANOG	9314	79923	9314	79923	19522013	human	human	perturbation	cell_line	CLO_0037280	not_applicable	not_applicable	activation
tri_1463	exp_0199	KLF4	NANOG	9314	79923	9314	79923	19522013	human	human	reporter	cell_line	CLO_0054141	not_applicable	proximal	activation
tri_1461	exp_0312	KLF4	CDKN2B	9314	1030	9314	1030	21746878	human	human	binding	cell_line	CLO_0007606	not_applicable	proximal	not_applicable
tri_1461	exp_0313	KLF4	CDKN2B	9314	1030	9314	1030	21746878	human	human	perturbation	cell_line	CLO_0007606	not_applicable	not_applicable	activation
tri_1464	exp_0314	KLF4	CDH1	9314	999	9314	999	21746878	human	human	binding	cell_line	CLO_0007606	not_applicable	proximal	not_applicable
tri_1464	exp_0315	KLF4	CDH1	9314	999	9314	999	21746878	human	human	perturbation	cell_line	CLO_0007606	not_applicable	not_applicable	activation
tri_0563	exp_0396	HSF1	HSPA1A	3297	3303	3297	193740	24041570	human	mouse	reporter	cell_line	CLO_0001230	not_applicable	proximal	activation
tri_0564	exp_0396	HSF1	HSPA1B	3297	3304	3297	193740	24041570	human	mouse	reporter	cell_line	CLO_0001230	not_applicable	proximal	activation
tri_0563	exp_0410	HSF1	HSPA1A	3297	3303	3297	193740	24041570	human	mouse	reporter	cell_line	CLO_0008154	not_applicable	proximal	activation
tri_0564	exp_0410	HSF1	HSPA1B	3297	3304	3297	193740	24041570	human	mouse	reporter	cell_line	CLO_0008154	not_applicable	proximal	activation
tri_0563	exp_1063	HSF1	HSPA1A	3297	3303	15499	193740	24041570	mouse	mouse	perturbation	cell_line	CLO_0008154	not_applicable	not_applicable	activation
tri_0564	exp_1063	HSF1	HSPA1B	3297	3304	15499	193740	24041570	mouse	mouse	perturbation	cell_line	CLO_0008154	not_applicable	not_applicable	activation
tri_1332	exp_3444	NR2F2	NRP1	7026	8829	11819	18186	22492355	mouse	mouse	binding	primary_tissue	UBERON_0001890	E12.5	proximal	not_applicable
tri_1332	exp_3445	NR2F2	NRP1	7026	8829	11819	18186	22492355	mouse	mouse	perturbation	primary_tissue	UBERON_0001890	E12.5	not_applicable	activation
tri_0273	exp_2127	ERG	TMPRSS2	2078	7113	2078	7113	23913826	human	human	binding	cell_line	CLO_0037116	not_applicable	unknown	not_applicable
tri_0273	exp_2128	ERG	TMPRSS2	2078	7113	2078	7113	23913826	human	human	perturbation	cell_line	CLO_0037117	not_applicable	not_applicable	activation
tri_0277	exp_2125	ERG	WNT11	2078	7481	2078	7481	23913826	human	human	binding	cell_line	CLO_0037117	not_applicable	unknown	not_applicable
tri_0277	exp_2126	ERG	WNT11	2078	7481	2078	7481	23913826	human	human	perturbation	cell_line	CLO_0037117	not_applicable	not_applicable	activation
tri_1327	exp_3616	NR2F2	HEY2	7026	23493	11819	15214	23725765	mouse	mouse	binding	primary_tissue	UBERON_0002081	E13.5	proximal	not_applicable
tri_1327	exp_3617	NR2F2	HEY2	7026	23493	11819	15214	23725765	mouse	mouse	perturbation	primary_tissue	UBERON_0002081	E14.5	not_applicable	repression
tri_1462	exp_2769	KLF4	LEFTY1	9314	10637	16600	13590	16954384	mouse	mouse	binding	cell_line	EFO_0005914	not_applicable	proximal	not_applicable
tri_1462	exp_2770	KLF4	LEFTY1	9314	10637	16600	13590	16954384	mouse	mouse	binding	in-vitro	not_applicable	not_applicable	proximal	not_applicable
tri_1462	exp_2772	KLF4	LEFTY1	9314	10637	16600	13590	16954384	mouse	mouse	perturbation	cell_line	EFO_0005914	not_applicable	not_applicable	activation
tri_1462	exp_2771	KLF4	LEFTY1	9314	10637	16600	13590	16954384	mouse	mouse	reporter	cell_line	CLO_0003684	not_applicable	proximal	activation
tri_1324	exp_2088	TFAP2A	HOXA7	7020	3204	7020	3204	23660297	human	human	binding	cell_line	CLO_0009465	not_applicable	proximal	not_applicable
tri_1324	exp_2090	TFAP2A	HOXA7	7020	3204	7020	3204	23660297	human	human	perturbation	cell_line	CLO_0009465	not_applicable	not_applicable	activation
tri_1324	exp_2091	TFAP2A	HOXA7	7020	3204	7020	3204	23660297	human	human	perturbation	cell_line	CLO_0003775	not_applicable	not_applicable	activation
tri_1324	exp_2089	TFAP2A	HOXA7	7020	3204	7020	3204	23660297	human	human	reporter	cell_line	CLO_0001230	not_applicable	proximal	activation
tri_1325	exp_2092	TFAP2A	HOXA9	7020	3205	7020	3205	23660297	human	human	binding	cell_line	CLO_0009465	not_applicable	proximal	not_applicable
tri_1325	exp_2094	TFAP2A	HOXA9	7020	3205	7020	3205	23660297	human	human	perturbation	cell_line	CLO_0009465	not_applicable	not_applicable	activation
tri_1325	exp_2095	TFAP2A	HOXA9	7020	3205	7020	3205	23660297	human	human	perturbation	cell_line	CLO_0003775	not_applicable	not_applicable	activation
tri_1325	exp_2093	TFAP2A	HOXA9	7020	3205	7020	3205	23660297	human	human	reporter	cell_line	CLO_0001230	not_applicable	proximal	activation
tri_0272	exp_2117	ERG	LEF1	2078	51176	2078	51176	23913826	human	human	binding	cell_line	CLO_0037116	not_applicable	unknown	not_applicable
tri_0272	exp_2118	ERG	LEF1	2078	51176	2078	51176	23913826	human	human	perturbation	cell_line	CLO_0037116	not_applicable	not_applicable	activation
tri_0274	exp_2119	ERG	WNT1	2078	7471	2078	7471	23913826	human	human	binding	cell_line	CLO_0037116	not_applicable	unknown	not_applicable
tri_0274	exp_2120	ERG	WNT1	2078	7471	2078	7471	23913826	human	human	perturbation	cell_line	CLO_0037116	not_applicable	not_applicable	activation
tri_0275	exp_2121	ERG	WNT2	2078	7472	2078	7472	23913826	human	human	binding	cell_line	CLO_0037117	not_applicable	unknown	not_applicable
tri_0275	exp_2122	ERG	WNT2	2078	7472	2078	7472	23913826	human	human	perturbation	cell_line	CLO_0037117	not_applicable	not_applicable	activation
tri_0276	exp_2123	ERG	WNT3	2078	7473	2078	7473	23913826	human	human	binding	cell_line	CLO_0037117	not_applicable	unknown	not_applicable
tri_0276	exp_2124	ERG	WNT3	2078	7473	2078	7473	23913826	human	human	perturbation	cell_line	CLO_0037117	not_applicable	not_applicable	activation
tri_1326	exp_2084	TFAP2A	MEIS1	7020	4211	7020	4211	23660297	human	human	binding	cell_line	CLO_0009465	not_applicable	proximal	not_applicable
tri_1326	exp_2086	TFAP2A	MEIS1	7020	4211	7020	4211	23660297	human	human	perturbation	cell_line	CLO_0009465	not_applicable	not_applicable	activation
tri_1326	exp_2087	TFAP2A	MEIS1	7020	4211	7020	4211	23660297	human	human	perturbation	cell_line	CLO_0003775	not_applicable	not_applicable	activation
tri_1326	exp_2085	TFAP2A	MEIS1	7020	4211	7020	4211	23660297	human	human	reporter	cell_line	CLO_0001230	not_applicable	proximal	activation
tri_1328	exp_3620	NR2F2	MYL2	7026	4633	11819	17906	23725765	mouse	mouse	binding	primary_tissue	UBERON_0002081	E13.5	proximal	not_applicable
tri_1328	exp_3622	NR2F2	MYL2	7026	4633	11819	17906	23725765	mouse	mouse	perturbation	primary_tissue	UBERON_0002081	E14.5	not_applicable	repression
tri_1329	exp_3618	NR2F2	IRX4	7026	50805	11819	50916	23725765	mouse	mouse	binding	primary_tissue	UBERON_0002081	E13.5	proximal	not_applicable
tri_1329	exp_3619	NR2F2	IRX4	7026	50805	11819	50916	23725765	mouse	mouse	perturbation	primary_tissue	UBERON_0002081	E14.5	not_applicable	repression
tri_1330	exp_3613	NR2F2	TBX5	7026	6910	11819	21388	23725765	mouse	mouse	binding	primary_tissue	UBERON_0002081	E13.5	proximal	not_applicable
tri_1330	exp_3615	NR2F2	TBX5	7026	6910	11819	21388	23725765	mouse	mouse	perturbation	primary_tissue	UBERON_0002081	E14.5	not_applicable	activation
tri_1331	exp_3446	NR2F2	NRP2	7026	8828	11819	18187	22492355	mouse	mouse	binding	primary_tissue	UBERON_0001890	E12.5	proximal	not_applicable
tri_1331	exp_3447	NR2F2	NRP2	7026	8828	11819	18187	22492355	mouse	mouse	perturbation	primary_tissue	UBERON_0001890	E12.5	not_applicable	activation
tri_0585	exp_2656	JUN	IL13	3725	3596	16476	16163	15494506	mouse	mouse	binding	in-vitro	not_applicable	not_applicable	proximal	not_applicable
tri_0586	exp_3142	JUN	MMP13	3725	4322	16476	17386	19783677	mouse	mouse	binding	primary_cell	CL_0000138	P4	unknown	not_applicable
tri_0586	exp_3143	JUN	MMP13	3725	4322	16476	17386	19783677	mouse	mouse	perturbation	primary_cell	CL_0000138	P4	not_applicable	activation
tri_0679	exp_3146	MEIS1	SOX3	4211	6658	4211	6658	19799567	human	human	binding	in-vitro	not_applicable	not_applicable	proximal	not_applicable
tri_0679	exp_1695	MEIS1	SOX3	4211	6658	4211	6658	19799567	human	human	perturbation	cell_line	CLO_0008207	not_applicable	not_applicable	activation
tri_0679	exp_3147	MEIS1	SOX3	4211	6658	17268	6658	19799567	mouse	human	reporter	cell_line	CLO_0008207	not_applicable	proximal	activation
tri_0587	exp_0709	JUN	NECTIN2	3725	5819	16476	19294	16250013	mouse	mouse	binding	cell_line	CLO_0009368	not_applicable	proximal	not_applicable
tri_0587	exp_0710	JUN	NECTIN2	3725	5819	16476	19294	16250013	mouse	mouse	binding	in-vitro	not_applicable	not_applicable	proximal	not_applicable
tri_0587	exp_0711	JUN	NECTIN2	3725	5819	16476	19294	16250013	mouse	mouse	reporter	cell_line	CLO_0009368	not_applicable	proximal	activation
tri_0584	exp_0221	JUN	HBG2	3725	3048	3725	3048	19861239	human	human	binding	cell_line	CLO_0007059	not_applicable	proximal	not_applicable
tri_0584	exp_0223	JUN	HBG2	3725	3048	3725	3048	19861239	human	human	binding	in-vitro	not_applicable	not_applicable	proximal	not_applicable
tri_0584	exp_0224	JUN	HBG2	3725	3048	3725	3048	19861239	human	human	perturbation	cell_line	CLO_0007059	not_applicable	not_applicable	activation
tri_0584	exp_0225	JUN	HBG2	3725	3048	3725	3048	19861239	human	human	perturbation	primary_cell	CL_0000038	unknown	not_applicable	activation
tri_0584	exp_0222	JUN	HBG2	3725	3048	3725	3048	19861239	human	human	reporter	cell_line	CLO_0007059	not_applicable	proximal	activation
tri_0675	exp_2738	MEIS1	FLT3	4211	2322	17268	14255	16648484	mouse	mouse	binding	primary_cell	CL_0000049	unknown	unknown	not_applicable
tri_0675	exp_2739	MEIS1	FLT3	4211	2322	17268	14255	16648484	mouse	mouse	perturbation	primary_cell	CL_0000049	unknown	not_applicable	activation
tri_0676	exp_1784	MEIS1	KRT19	4211	3880	4211	3880	20808819	human	human	binding	in-vitro	not_applicable	not_applicable	unknown	not_applicable
tri_0676	exp_3253	MEIS1	KRT19	4211	3880	17268	16669	20808819	mouse	mouse	binding	in-vitro	not_applicable	not_applicable	unknown	not_applicable
tri_0676	exp_1783	MEIS1	KRT19	4211	3880	17268	16669	20808819	mouse	mouse	perturbation	primary_cell	CL_0002079	unknown	not_applicable	activation
tri_0677	exp_2480	MEIS1	PAX6	4211	5080	17268	18508	12183364	mouse	mouse	binding	in-vitro	not_applicable	not_applicable	unknown	not_applicable
tri_0678	exp_3665	MEIS1	PTCH1	4211	5727	4211	5727	24496080	human	human	binding	cell_line	CLO_0008207	not_applicable	unknown	not_applicable
tri_0678	exp_2149	MEIS1	PTCH1	4211	5727	4211	5727	24496080	human	human	perturbation	cell_line	CLO_0008207	not_applicable	not_applicable	activation
tri_0756	exp_1579	ATF4	ASNS	468	440	468	440	18940792	human	human	binding	cell_line	CLO_0003704	not_applicable	unknown	not_applicable
tri_0756	exp_1580	ATF4	ASNS	468	440	468	440	18940792	human	human	reporter	cell_line	CLO_0003704	not_applicable	unknown	activation
tri_0754	exp_2544	ATF4	HSPA5	468	3309	468	3309	12871976	human	human	binding	in-vitro	not_applicable	not_applicable	proximal	not_applicable
tri_0754	exp_2545	ATF4	HSPA5	468	3309	11911	14828	12871976	mouse	mouse	binding	cell_line	CLO_0008172	not_applicable	proximal	not_applicable
tri_0754	exp_2548	ATF4	HSPA5	468	3309	11911	14828	12871976	mouse	mouse	perturbation	cell_line	CLO_0008172	not_applicable	not_applicable	activation
