DTRI_ID	TF_Symbol_Human	Target_Symbol_Human	PubMed_IDs	Databases
tri_11076	ZBTB16	PBX1	16862184	TFe, Current
tri_11077	ZBTB16	BID	14769944, 20731660	TFe, TRRUST
tri_11078	ZBTB16	CCNA2	10023668, 20731660, 14527952	TFe, TRRUST
tri_11079	ZBTB16	CDC6	18504436	TFe
tri_11637	CLOCK	DBP	18252768, 16474407	TFe, TRRUST
tri_12235	ATM	APLF	18077224	TRRUST
tri_12236	ATM	BAX	16214353	TRRUST
tri_12237	ATM	BCL2	16214353	TRRUST
tri_12238	ATM	CDKN1A	12420214, 20368352	TRRUST
tri_12239	ATM	CFLAR	19351839, 20876284	TRRUST
tri_12240	ATM	DUSP1	17178844	TRRUST
tri_12241	ATM	FAS	19502594	TRRUST
tri_12242	ATM	FOXM1	21518729	TRRUST
tri_12243	ATM	GADD45A	20164679	TRRUST
tri_12244	ATM	IGF1R	11172010	TRRUST
tri_12245	ATM	KLRK1	19767562	TRRUST
tri_12246	ATM	MCL1	20164679	TRRUST
tri_12247	ATM	MTF1	12926986	TRRUST
tri_12248	ATM	PBK	15220931	TRRUST
tri_12249	ATM	PCNA	22362778	TRRUST
tri_12250	ATM	PMAIP1	20368352	TRRUST
tri_12251	ATM	PVR	21406724	TRRUST
tri_12252	ATM	SLC2A1	20676049	TRRUST
tri_12253	ATM	SP1	11466608, 12926986	TRRUST
tri_12254	ATM	TERF1	17694070	TRRUST
tri_12255	ATM	TNFRSF10B	19351839	TRRUST
tri_12256	ATM	VEGFA	20676049	TRRUST
tri_12527	CLOCK	BHLHE40	19032342, 16267380, 14672706	TRRUST, Current
tri_12528	CLOCK	BHLHE41	14672706	TRRUST
tri_12529	CLOCK	CRY1	22750052, 17660446, 15817303	TRRUST
tri_12530	CLOCK	DEC1	14672706	TRRUST
tri_12531	CLOCK	KAT5	18458078	TRRUST
tri_12532	CLOCK	NAMPT	19299583	TRRUST
tri_12533	CLOCK	NR0B2	20674862	TRRUST
tri_12534	CLOCK	NR3C1	21164265	TRRUST
tri_12535	CLOCK	PER1	17994337, 22750052, 17660446, 20551151, 21479263, 12397359, 12544823, 15147242, 15817303, 16267380, 22895791	TRRUST, Current
tri_12536	CLOCK	PER3	22750052	TRRUST
tri_12537	CLOCK	STAR	17431006	TRRUST
tri_12538	CLOCK	TPO	22284746	TRRUST
tri_13438	FOSL2	BCL6	22493372	TRRUST
tri_13439	FOSL2	BRCA1	17434164	TRRUST
tri_13440	FOSL2	CCR4	22493372	TRRUST
tri_13441	FOSL2	FOSL1	13679379	TRRUST
tri_13442	FOSL2	IBSP	23485603	TRRUST
tri_13443	FOSL2	MDM2	22493372	TRRUST
tri_13444	FOSL2	MYB	22493372	TRRUST
tri_13445	FOSL2	TIMP1	11337499	TRRUST
tri_14097	HOXA10	BHLHE22	17350963	TRRUST
tri_14098	HOXA10	CDKN1C	15749785	TRRUST
tri_14099	HOXA10	EMX2	15494461, 12482956, 15126568, 17350963	TRRUST
tri_14100	HOXA10	ID2	20565746	TRRUST
tri_14101	HOXA10	IGFBP1	15200677, 20478621	TRRUST
tri_14102	HOXA10	IL11	20478621	TRRUST
tri_14103	HOXA10	IL15	20478621	TRRUST
tri_14104	HOXA10	ITGB3	11875117	TRRUST
tri_14105	HOXA10	KLF9	20463357	TRRUST
tri_14106	HOXA10	LYL1	19608273	TRRUST
tri_14107	HOXA10	MYCN	21261500	TRRUST
tri_14108	HOXA10	PHGDH	19778996	TRRUST
tri_14109	HOXA10	SNAI1	16424022	TRRUST
tri_14110	HOXA10	TP53	21993662	TRRUST
tri_14111	HOXA10	WT1	19017365	TRRUST
tri_14996	NCOR2	AR	21720703, 16373395	TRRUST
tri_14997	NCOR2	IGF1	18193094	TRRUST
tri_14998	NCOR2	MYCN	21212796	TRRUST
tri_14999	NCOR2	NR1I2	16219912	TRRUST
tri_15000	NCOR2	PCK2	17456789	TRRUST
tri_15305	NFKBIA	CD40	9733827	TRRUST
tri_15306	NFKBIA	CD58	9733827	TRRUST
tri_15307	NFKBIA	CXCL8	12296854	TRRUST
tri_15308	NFKBIA	EBI3	9733827	TRRUST
tri_15309	NFKBIA	FAS	9733827	TRRUST
tri_15310	NFKBIA	ICAM1	12490396, 9733827, 9990039	TRRUST
tri_15311	NFKBIA	IFNB1	10074115	TRRUST
tri_15312	NFKBIA	IL1B	15228586	TRRUST
tri_15313	NFKBIA	MMP1	11376631	TRRUST
tri_15314	NFKBIA	MMP3	11376631	TRRUST
tri_15315	NFKBIA	MMP9	11376631	TRRUST
tri_15316	NFKBIA	NFKB1	9500973, 11278471, 18606063, 20173029, 15713458, 17148610, 11179036, 18511071, 19555200	TRRUST
tri_15317	NFKBIA	NOS2	17478759	TRRUST
tri_15318	NFKBIA	PON2	19401157	TRRUST
tri_15319	NFKBIA	RELA	9500973, 11278471, 18606063, 20173029, 15713458, 17148610	TRRUST
tri_15320	NFKBIA	S100A6	12859951	TRRUST
tri_15321	NFKBIA	TNFSF10	11544302	TRRUST
tri_15322	NFKBIA	TRAF1	9733827	TRRUST
tri_18219	ZBTB16	BCL2	14769944	TRRUST
tri_18220	ZBTB16	CEBPA	19723763	TRRUST
tri_18221	ZBTB16	CXCR4	18568019	TRRUST
tri_18222	ZBTB16	GFI1	19723763	TRRUST
tri_18223	ZBTB16	ID2	19723763	TRRUST
tri_18224	ZBTB16	LEF1	19723763	TRRUST, Current
tri_18225	ZBTB16	SOX9	21547890	TRRUST
tri_18419	ATM	SP7	16644862	TRRUST
tri_18420	ATM	TP53	14752509, 18171989	TRRUST
tri_18559	CLOCK	not_applicable	14672706, 16267380	TRRUST
tri_18560	CLOCK	SCNN1A	20868778	TRRUST
tri_18561	CLOCK	SERPINE1	20400680	TRRUST
tri_18562	CLOCK	SERPINE2	20400680	TRRUST
tri_18563	CLOCK	THBD	17848551	TRRUST
tri_18564	CLOCK	VWF	20658528	TRRUST
tri_19109	FOSL2	ADIPOQ	24046454	TRRUST
tri_19110	FOSL2	RELB	15596805, 17446175	TRRUST
tri_19111	FOSL2	TCIRG1	17419679	TRRUST
tri_19488	HOXA10	DKK1	17234739	TRRUST
tri_19489	HOXA10	GATA1	17234739	TRRUST
tri_19490	HOXA10	GFI1	17234739	TRRUST
tri_19491	HOXA10	HLF	17234739	TRRUST
tri_19492	HOXA10	MYLK	15886193	TRRUST
tri_19493	HOXA10	TDO2	20959529	TRRUST
tri_20199	NCOR2	HES1	18829436	TRRUST
tri_20200	NCOR2	KLKB1	22695118	TRRUST
tri_20201	NCOR2	MYBL2	11997503	TRRUST
tri_20202	NCOR2	NFKBIA	15811852	TRRUST
tri_20203	NCOR2	SIRT1	18829436	TRRUST
tri_20408	NFKBIA	PTGS2	15728492	TRRUST
tri_22399	ZBTB16	CDKN1A	24821727	TRRUST
tri_22400	ZBTB16	DDIT4	21311223	TRRUST
tri_23446	CLOCK	NOCT	18587630	Current
tri_23447	CLOCK	ATF4	17297441	Current
tri_00404	NFYC	IL10	16256199	CytReg
tri_00605	NFAT5	TNF	11485737, 20685965, 16027109	CytReg, HTRIdb_LC, InnateDB, ORegAnno_LC, TRRUST
tri_00778	NFAT5	CCL2	22619484	CytReg, TRRUST
tri_00916	NFYC	TNFSF11	15601870	CytReg
tri_01116	NFAT5	IL6	25044064	CytReg, InnateDB
tri_01206	NFAT5	IL10	25044064	CytReg
tri_01729	NFAT5	CIITA	30327417	ENdb
tri_02204	NR4A1	CDKN1A	19584258	HTRIdb_LC
tri_03117	HNF1B	FOLR1	12566316	HTRIdb_LC
tri_03561	NFAT5	CDKN2A	19340300	HTRIdb_LC
tri_03562	NFAT5	S100A4	21289293	HTRIdb_LC, InnateDB
tri_03984	KAT2B	TGFBR2	11744689	InnateDB
tri_04403	KAT2B	CTRB2	18834332	InnateDB
tri_04404	KAT2B	CPA1	18834332	InnateDB
tri_04527	NFYC	CFTR	10075672	InnateDB
tri_04885	KAT2B	KLK3	17707232	InnateDB
tri_05577	NFAT5	not_applicable	21037089	InnateDB
tri_05578	NFAT5	TERT	20937271	InnateDB
tri_05579	NFAT5	CCL13	20685965	InnateDB
tri_05580	NFAT5	NFKBIA	20685965	InnateDB
tri_05581	NFAT5	AR	20685965, 20080774	InnateDB
tri_05582	NFAT5	AQP1	20639513	InnateDB
tri_05585	NFAT5	CYP3A7	17600221	InnateDB, TRRUST
tri_05586	NFAT5	SLC5A3	17600221	InnateDB
tri_05587	NFAT5	CYP2E1	17440116	InnateDB
tri_05589	NFAT5	AQP2	17166937	InnateDB
tri_05590	NFAT5	AKR1B1	16644704, 24631337	InnateDB, TRRUST
tri_05663	NFAT5	CR2	17513763	InnateDB
tri_05953	NFYC	MS4A2	16982898	InnateDB
tri_06308	NFYC	HSPA1A	11306579, 24041570	InnateDB, Current
tri_06311	NFYC	DNAJB1	11306579	InnateDB
tri_06319	NFYC	COL11A1	12805369	InnateDB
tri_07766	BCL3	BIRC2	25089799	InnateDB
tri_07767	BCL3	BIRC3	25089799	InnateDB
tri_07768	BCL3	CXCL8	25089799	InnateDB
tri_07769	BCL3	IL17A	25089799	InnateDB
tri_07862	KAT2B	FOS	25574600	InnateDB
tri_08133	SATB2	HBG2	1698280	ORegAnno_LC
tri_09580	HNF1B	INS	10491332	TFactS
tri_09581	HNF1B	MMP7	12851697	TFactS
tri_09881	NR4A1	E2F1	12947120	TFactS, TRRUST
tri_10052	SATB2	SP7	21385070	TFactS
tri_11579	HNF1B	CDH16	12217876	TFe
tri_11580	HNF1B	SOCS3	18077349	TFe, TRRUST
tri_11581	HNF1B	KIF12	19005009	TFe, TRRUST
tri_11582	HNF1B	DPP4	9931303, 16781669	TFe
tri_11583	HNF1B	UMOD	15029248, 18846391	TFe, TRRUST
tri_11584	HNF1B	SULF1	19487294	TFe
tri_11585	HNF1B	PKHD1	15067314, 15647252	TFe, TRRUST
tri_11586	HNF1B	ACAT2	15961790	TFe
tri_11587	HNF1B	ANPEP	7492330	TFe
tri_11588	HNF1B	NNMT	15486044	TFe
tri_11589	HNF1B	ACE2	16297991	TFe
tri_11590	HNF1B	SPP1	16297991	TFe
tri_11591	HNF1B	SOAT2	15961790	TFe
tri_11592	HNF1B	SLC22A6	18029548	TFe
tri_11593	HNF1B	SLC22A8	16793932	TFe
tri_12269	BCL3	CTCF	21912613	TRRUST
tri_12270	BCL3	EGFR	17881446	TRRUST
tri_12271	BCL3	MYB	9694711	TRRUST
tri_12272	BCL3	NFKB1	11387332, 14573596, 7896265, 24459141, 15546001, 24244019	TRRUST
tri_12273	BCL3	RELA	7896265	TRRUST
tri_14064	HNF1B	FXYD2	24204001	TRRUST
tri_14434	KAT2B	CDK2	19525977	TRRUST
tri_14435	KAT2B	CDKN1A	19525977	TRRUST
tri_14436	KAT2B	CDKN1B	19525977	TRRUST
tri_14437	KAT2B	CLOCK	14645221	TRRUST
tri_14438	KAT2B	CYP1B1	20631054	TRRUST
tri_14439	KAT2B	IRF7	12374802	TRRUST
tri_14440	KAT2B	LIN28A	24631505	TRRUST
tri_14441	KAT2B	NPAS2	14645221	TRRUST
tri_14442	KAT2B	RB1	19525977	TRRUST
tri_14443	KAT2B	SMAD4	19525977	TRRUST
tri_14444	KAT2B	TP73	19188449	TRRUST
tri_14445	KAT2B	YY1	11486036	TRRUST
tri_14446	KAT2B	ZEB1	22384255	TRRUST
tri_15021	NFAT5	LTB	11485737	TRRUST
tri_15358	NFYC	ABCB1	18234965	TRRUST
tri_15359	NFYC	CCND2	9339900	TRRUST
tri_15360	NFYC	CDKN1B	15064717	TRRUST
tri_15361	NFYC	FAS	9261184	TRRUST
tri_15362	NFYC	FDPS	20450493	TRRUST
tri_15363	NFYC	FOS	23595228	TRRUST
tri_15364	NFYC	FXR2	16886907	TRRUST
tri_15365	NFYC	GFI1B	19965638	TRRUST
tri_15366	NFYC	HBB	15833715	TRRUST
tri_15367	NFYC	HOXB7	12697323	TRRUST
tri_15368	NFYC	LPIN1	19553673	TRRUST
tri_15369	NFYC	SOX18	18496767	TRRUST
tri_15370	NFYC	SOX3	19799567	TRRUST
tri_15539	NR4A1	BABAM2	22159226	TRRUST
tri_15540	NR4A1	CCNA2	12842839	TRRUST
tri_15541	NR4A1	CDKN1B	12842839	TRRUST
tri_15542	NR4A1	CYP11A1	20083153	TRRUST
tri_15543	NR4A1	CYP17A1	20083153	TRRUST
tri_15544	NR4A1	FASLG	14563113, 12707336	TRRUST
tri_15545	NR4A1	HSD3B2	15666793, 15208301, 20083153, 23874725, 25092869	TRRUST
tri_15546	NR4A1	MDM2	17139261	TRRUST
tri_15547	NR4A1	MMP2	22551568	TRRUST
tri_15548	NR4A1	RNF7	22159226	TRRUST
tri_15549	NR4A1	SERPINE1	12506026, 15361354	TRRUST
tri_15550	NR4A1	STAR	20083153	TRRUST
tri_15551	NR4A1	TIMP2	22551568	TRRUST
tri_15552	NR4A1	TNF	19213954	TRRUST
tri_16536	SATB2	TP63	21965674	TRRUST
tri_16537	SATB2	UPF3B	23925499	TRRUST, Current
tri_18441	BCL3	CCND1	11713278	TRRUST
tri_18442	BCL3	CTSV	21249144	TRRUST
tri_18443	BCL3	CXCL10	21249144	TRRUST
tri_18444	BCL3	FBXO32	21249144	TRRUST
tri_18445	BCL3	IFNG	16790793	TRRUST
tri_18446	BCL3	IL23A	18375954	TRRUST
tri_18447	BCL3	NFKB2	24244019	TRRUST
tri_18448	BCL3	NOS1	17641044	TRRUST
tri_18449	BCL3	RUNX1	21249144	TRRUST
tri_18450	BCL3	TNF	15465827, 22782967	TRRUST
tri_18451	BCL3	TNFAIP3	19826422	TRRUST
tri_18452	BCL3	TNFRSF12A	21249144	TRRUST
tri_18453	BCL3	TRIM63	21249144, 23251550	TRRUST
tri_18454	BCL3	UBC	21249144	TRRUST
tri_19467	HNF1B	EGR2	16495311	TRRUST
tri_19468	HNF1B	MAFB	16274963, 21098558	TRRUST
tri_19469	HNF1B	ONECUT1	16380477	TRRUST
tri_19470	HNF1B	PDE4C	21670265	TRRUST
tri_19719	KAT2B	GATA4	25101666	TRRUST
tri_19720	KAT2B	IRS1	21774670	TRRUST
tri_19721	KAT2B	MEF2C	24750843	TRRUST
tri_19722	KAT2B	MYOD1	15289617	TRRUST
tri_19723	KAT2B	NPR1	24451378	TRRUST
tri_20230	NFAT5	BAX	24631337	TRRUST
tri_20231	NFAT5	BCL2	24631337	TRRUST
tri_20232	NFAT5	VEGFC	19412173	TRRUST
tri_20423	NFYC	not_applicable	20843790	TRRUST
tri_20424	NFYC	SREBF1	10918064	TRRUST
tri_20598	NR4A1	AR	22761936	TRRUST
tri_20599	NR4A1	CYP21A2	7623827, 8380897	TRRUST
tri_20600	NR4A1	EDN1	25284689	TRRUST
tri_20601	NR4A1	KCNB1	16972792	TRRUST
tri_20602	NR4A1	NKX2-5	21152044	TRRUST
tri_20603	NR4A1	PRL	8380897	TRRUST
tri_20604	NR4A1	PRMT1	19095693	TRRUST
tri_22843	SATB2	CDH2	28167342	Current
tri_22844	SATB2	CD24	28167342	Current
tri_22845	SATB2	DCC	24739528	Current
tri_22846	SATB2	MEIS2	27784965	Current
tri_22847	SATB2	MYC	28167342	Current
tri_22848	SATB2	LEF1	28167342	Current
tri_22849	SATB2	POU5F1	28167342	Current
tri_22850	SATB2	BCL2	28167342	Current
tri_22851	SATB2	PERP	21965674	Current
tri_22852	SATB2	BCL11B	18255030, 18255031	Current
tri_22853	SATB2	SNAI2	28167342	Current
tri_22854	SATB2	SNAI1	28167342	Current
tri_22855	SATB2	ZEB1	28167342	Current
tri_22856	SATB2	NANOG	28167342	Current
tri_22857	SATB2	AXIN2	27784965	Current
tri_22858	SATB2	PROM1	27784965	Current
tri_22859	SATB2	CD44	27784965, 28167342	Current
tri_22860	SATB2	CDH1	28167342	Current
tri_22861	SATB2	not_applicable	14701874	Current
tri_23094	NFYC	HSPA1B	24041570	Current
tri_00134	NFIL3	IL1B	8547328	CytReg, HTRIdb_LC, TRRUST
tri_00476	NFIL3	TNFSF10	23630076	CytReg, TRRUST
tri_00911	NFIL3	IL13	21460847	CytReg, InnateDB
tri_00964	MEF2A	IL10	21454555	CytReg, Current
tri_00973	MEF2A	IL1RN	21454555	CytReg
tri_01020	NFIL3	IL12B	21383239, 21566115	CytReg, ENdb, InnateDB
tri_01048	NFIL3	IL10	28100679, 21460847	CytReg, InnateDB
tri_01129	SMAD7	TNFSF13B	18334541	CytReg, TRRUST
tri_01237	MYBL2	MYC	29045844, 1594249	ENdb, TRRUST
tri_01387	MYBL2	RTN4R	27602360	ENdb
tri_01670	MEF2A	FOS	26595656	ENdb
tri_02312	MEF2A	DBH	20009769	HTRIdb_LC
tri_02313	MEF2A	SLC2A4	18198354, 12097321, 12641495, 9571041, 14630949, 15294043	HTRIdb_LC, TFactS, TFe, TRRUST
tri_02314	MEF2A	ZNF266	21468593	HTRIdb_LC
tri_02327	MYBL2	MYB	7655015	HTRIdb_LC
tri_02810	RFX5	COL1A2	16464847, 19465385, 23079621	HTRIdb_LC, InnateDB, TRRUST
tri_02811	RFX5	CR2	12444129	HTRIdb_LC
tri_02812	RFX5	HLA-E	14678199	HTRIdb_LC
tri_02813	RFX5	HLA-F	14678199	HTRIdb_LC
tri_04062	NCOR1	MMP13	19299558	InnateDB
tri_04065	NCOR1	CCL13	19299558	InnateDB
tri_04068	NCOR1	NOS2	19299558, 19864602	InnateDB
tri_04069	NCOR1	CXCL10	19299558	InnateDB
tri_04074	NCOR1	IL1B	19299558, 19864602	InnateDB
tri_04075	NCOR1	CCL17	19299558	InnateDB
tri_04080	NCOR1	CCL4	19299558	InnateDB
tri_04081	NCOR1	CXCL3	19299558	InnateDB
tri_04082	NCOR1	not_applicable	19299558	InnateDB
tri_04241	RFX5	RAB4B	17175541	InnateDB
tri_04688	RFX5	HLA-DRA	10072067, 11258423	InnateDB, TRRUST
tri_04895	SMAD7	SERPINE1	17438144	InnateDB
tri_07889	NCOR1	ABCB11	25675114	InnateDB
tri_07986	NFIL3	ID2	25801035, 24663216	InnateDB, TRRUST
tri_10152	SMAD7	CDK1	15023526	TFactS, TRRUST
tri_10153	SMAD7	COL1A1	11279127	TFactS
tri_10154	SMAD7	COL1A2	11279127, 16126788	TFactS, TRRUST
tri_10155	SMAD7	COL3A1	11279127	TFactS
tri_10156	SMAD7	COL5A2	11279127	TFactS
tri_10157	SMAD7	COL6A2	11279127	TFactS
tri_10158	SMAD7	COL6A3	11279127	TFactS
tri_10159	SMAD7	CTNNB1	1568439, 15684397	TFactS
tri_10160	SMAD7	KRT14	15023526	TFactS, TRRUST
tri_10161	SMAD7	MET	15339794	TFactS, TRRUST
tri_10601	MEF2A	ALDOA	9571041	TFe
tri_10602	MEF2A	JUN	1406636, 12054430, 10403485	TFe, TRRUST
tri_10603	MEF2A	MB	9571041	TFe
tri_10604	MEF2A	MYOG	9571041	TFe
tri_11699	MEF2A	MYF6	9571041	TFe
tri_11700	MEF2A	MYH6	9571041	TFe
tri_11709	MYBL2	SFTPA1	10488087	TFe, TRRUST
tri_14689	MEF2A	COX6A1	18222924	TRRUST
tri_14690	MEF2A	MAPK14	18073218	TRRUST
tri_14691	MEF2A	MAPK7	18073218	TRRUST
tri_14692	MEF2A	MEF2A	18222924	TRRUST
tri_14693	MEF2A	MMP10	19935709, 16873063	TRRUST
tri_14694	MEF2A	NRF1	18222924	TRRUST
tri_14695	MEF2A	PPARGC1A	18222924	TRRUST
tri_14696	MEF2A	SOST	17696759	TRRUST
tri_14697	MEF2A	TNNI3	10652194	TRRUST
tri_14837	MYBL2	CCNA1	11264176, 15922873	TRRUST
tri_14838	MYBL2	CCND1	15922873	TRRUST
tri_14839	MYBL2	COL1A1	14613485	TRRUST
tri_14840	MYBL2	MYBL2	15922873	TRRUST
tri_14841	MYBL2	NCL	10660576	TRRUST
tri_14842	MYBL2	PSG1	14613485	TRRUST
tri_14843	MYBL2	SP1	14613485	TRRUST
tri_14989	NCOR1	AR	21720703, 16373395	TRRUST
tri_14990	NCOR1	ESR1	20101232	TRRUST
tri_14991	NCOR1	G0S2	23098689	TRRUST
tri_14992	NCOR1	IGF1	18193094	TRRUST
tri_14993	NCOR1	IGFBP3	23098689	TRRUST
tri_14994	NCOR1	PPARG	20462215	TRRUST
tri_14995	NCOR1	SNAI2	18588516	TRRUST
tri_15076	NFIL3	APP	22947103	TRRUST
tri_15077	NFIL3	AREG	1620116	TRRUST
tri_15078	NFIL3	EREG	1620116	TRRUST
tri_15079	NFIL3	HPGD	1620116	TRRUST
tri_15080	NFIL3	IFNG	7565758	TRRUST
tri_15081	NFIL3	PGR	1620116	TRRUST
tri_15082	NFIL3	PTGS2	1620116, 24994935, 12743120	TRRUST
tri_15083	NFIL3	VWF	15498853	TRRUST
tri_16378	RFX5	HDAC2	16464847	TRRUST
tri_16379	RFX5	HLA-DMA	11258423, 7495736	TRRUST
tri_16380	RFX5	HLA-DMB	11258423, 7495736	TRRUST
tri_16381	RFX5	HLA-DOA	11258423	TRRUST
tri_16382	RFX5	HLA-DOB	11258423	TRRUST
tri_16383	RFX5	HLA-DPA1	11258423	TRRUST
tri_16384	RFX5	HLA-DPB1	11258423	TRRUST
tri_16385	RFX5	HLA-DQA1	11258423	TRRUST
tri_16386	RFX5	HLA-DQA2	11258423	TRRUST
tri_16387	RFX5	HLA-DQB1	11258423, 18723135	TRRUST
tri_16388	RFX5	HLA-DQB2	11258423	TRRUST
tri_16389	RFX5	HLA-DRB1	11258423, 18723135	TRRUST
tri_16390	RFX5	HLA-DRB3	11258423	TRRUST
tri_16391	RFX5	HLA-DRB4	11258423	TRRUST
tri_16392	RFX5	HLA-DRB5	11258423	TRRUST
tri_16393	RFX5	IFNG	12968017	TRRUST
tri_16656	SMAD7	CDKN1A	15555279	TRRUST
tri_16657	SMAD7	CDKN2B	15555279	TRRUST
tri_16658	SMAD7	HMOX1	11018038	TRRUST
tri_16659	SMAD7	MYC	15555279	TRRUST
tri_16660	SMAD7	TGFB1	19214138, 18762808	TRRUST
tri_16661	SMAD7	TGFBR1	15221015	TRRUST
tri_18026	VHL	ANGPT2	12434420	TRRUST
tri_18027	VHL	AR	23961993	TRRUST
tri_18028	VHL	CA12	9770531	TRRUST
tri_18029	VHL	CA9	15754010	TRRUST
tri_18030	VHL	CCND1	19238077	TRRUST
tri_18031	VHL	CDKN1B	10778984	TRRUST
tri_18032	VHL	CDKN1C	15824735	TRRUST
tri_18033	VHL	COL4A2	17700531	TRRUST
tri_18034	VHL	CXCR4	13679920	TRRUST
tri_18035	VHL	DAB2	15824735	TRRUST
tri_18036	VHL	HIF1A	11987242, 11727931, 19238077, 19056893	TRRUST
tri_18037	VHL	IGF1R	17486080, 19509240	TRRUST
tri_18038	VHL	KLF10	18359287	TRRUST
tri_18039	VHL	NMU	21791076	TRRUST
tri_18040	VHL	SPARC	15824735	TRRUST
tri_18041	VHL	BHLHE40	11278694	TRRUST
tri_18042	VHL	TCF4	16407833	TRRUST
tri_18043	VHL	TFRC	15985433	TRRUST
tri_18044	VHL	TP53	22071692	TRRUST
tri_18045	VHL	VEGFA	10804089, 7533661, 8625303, 10581162, 12539169, 12912922, 8855222, 9370235, 10189987, 19801654, 9572397, 9689663	TRRUST
tri_19890	MEF2A	DPF3	18765789	TRRUST
tri_20032	MYBL2	ADORA2B	17979185	TRRUST
tri_20033	MYBL2	ADRA2B	17979185	TRRUST
tri_20034	MYBL2	COL5A2	12673206	TRRUST
tri_20035	MYBL2	not_applicable	15615710	TRRUST
tri_20036	MYBL2	ERBB2	2577338	TRRUST
tri_20037	MYBL2	IGFBP5	11973331	TRRUST
tri_20038	MYBL2	LIN9	17098733	TRRUST
tri_20039	MYBL2	MIP	17098733	TRRUST
tri_20040	MYBL2	POU5F1	18575582	TRRUST
tri_20041	MYBL2	PRRC2A	22513242	TRRUST
tri_20042	MYBL2	RFX2	20003220	TRRUST
tri_20194	NCOR1	HDAC3	19037247	TRRUST
tri_20195	NCOR1	HES1	11884528	TRRUST
tri_20196	NCOR1	MYBL2	11997503	TRRUST
tri_20197	NCOR1	NFKBIA	15811852	TRRUST
tri_20198	NCOR1	TSHB	16216492	TRRUST
tri_20310	NFIL3	ABCB1	18773899	TRRUST
tri_20311	NFIL3	ABCB4	18242748	TRRUST
tri_20312	NFIL3	ARNT	23567972	TRRUST
tri_20313	NFIL3	BMP4	24794868	TRRUST
tri_20314	NFIL3	CYP7A1	24421394	TRRUST
tri_20315	NFIL3	EOMES	24663216	TRRUST
tri_20316	NFIL3	FGF21	20851878, 23283977	TRRUST
tri_20317	NFIL3	PER2	17182630	TRRUST
tri_21457	SMAD7	GLB1	17306381	TRRUST
tri_21458	SMAD7	NFKBIA	15788474	TRRUST
tri_21459	SMAD7	SMAD3	19995910	TRRUST
tri_21460	SMAD7	VEGFA	17053163	TRRUST
tri_22347	VHL	EPO	21811636	TRRUST
tri_22348	VHL	TFAM	15604095	TRRUST
tri_00702	MAF	IL10	20676092, 19414776, 20676095, 28166218	CytReg, InnateDB, Current
tri_00753	MAF	IL4	19348920, 11956291, 18167455, 9889198, 25037220, 19553542, 16498264, 17057718, 26278622	CytReg, InnateDB, TRRUST, Current
tri_00828	RORA	IL17A	25583575, 18164222	CytReg
tri_01085	MAF	IL21	20676095, 20042469	CytReg, ENdb, InnateDB
tri_01171	RORA	IL21	18164222	CytReg
tri_01173	RORA	IL17F	18164222	CytReg
tri_01175	RORA	IL22	18164222	CytReg
tri_01419	TFAP2C	ERBB2	29035388, 10645007	ENdb, TRRUST
tri_01450	TFAP2C	POU5F1	29695788, 30590035	ENdb
tri_01581	OTX2	GNRH1	22761896, 19401468	ENdb, TRRUST
tri_01610	OTX2	not_applicable	24905168	ENdb
tri_01611	OTX2	TBX3	24905168	ENdb
tri_01612	OTX2	FGF5	24905168	ENdb
tri_01657	OTX2	NEUROG2	25804738	ENdb, Current
tri_02306	MAF	ITGB7	17490615, 14998494	HTRIdb_LC, TRRUST, Current
tri_02307	MAF	MMP13	20067416	HTRIdb_LC, TRRUST
tri_02748	RARB	ADH5	1996113	HTRIdb_LC, TRRUST
tri_02749	RARB	FOLR2	12543860	HTRIdb_LC
tri_02750	RARB	HOXA5	17804711	HTRIdb_LC
tri_02751	RARB	PLAT	19538480	HTRIdb_LC, TFactS
tri_02814	RORA	CYP19A1	19439415	HTRIdb_LC
tri_02815	RORA	EPO	7891708	HTRIdb_LC
tri_02816	RORA	NR1D1	12377782, 22024429	HTRIdb_LC, TRRUST
tri_03150	TFAP2C	CSTA	11095974	HTRIdb_LC, TRRUST
tri_07560	RARB	RORC	24670648	InnateDB
tri_07828	PML	CDKN2D	25275592	InnateDB
tri_08443	RORA	TUBA1B	23029400	ORegAnno_LC, TRRUST
tri_09933	RARB	HOXD4	7908827, 8093325	TFactS, TFe
tri_09934	RARB	RARRES3	15850806	TFactS
tri_10968	RARB	GATA6	12805409	TFe
tri_10969	RARB	FOXQ1	12805409	TFe
tri_10970	RARB	not_applicable	12805409	TFe
tri_10971	RARB	RARA	1658797	TFe
tri_10972	RARB	RBP1	1648481	TFe
tri_10973	RARB	ZFPM1	12805409	TFe
tri_10974	RARB	TH	16805833	TFe
tri_10975	RARB	OXT	8383287	TFe
tri_10976	RARB	RARB	16081280, 2153268, 2164682, 12767074	TFe, TRRUST
tri_10977	RARB	RARG	1320193	TFe
tri_10978	RARB	RXRG	9006910	TFe
tri_10986	RORA	OXT	10601979	TFe
tri_11046	RORA	PCP2	9632703, 9224660	TFe, TRRUST
tri_14628	MAF	CCND2	15755896, 14998494	TRRUST, Current
tri_14629	MAF	GCLC	16054171	TRRUST
tri_14630	MAF	IL5	16498264	TRRUST
tri_15610	OTX2	AURKA	21047732	TRRUST
tri_15611	OTX2	BEST1	18849347, 20530484	TRRUST
