DTRI_ID	EXPERIMENT_ID	PubMed_ID	TF_Symbol_Human	Target_Symbol_Human	TF_Entrez_ID	Target_Entrez_ID	TF_Species	Target_Species	Experiment_Type	Context_Type	Cell_Type	Age	TFBS	Mode
tri_06306	exp_0397	24041570	NFYA	HSPA1A	4800	193740	human	mouse	reporter	cell_line	CLO_0001230	not_applicable	proximal	activation
tri_06306	exp_0407	24041570	NFYA	HSPA1A	18044	193740	mouse	mouse	binding	cell_line	CLO_0008154	not_applicable	proximal	not_applicable
tri_06306	exp_1064	24041570	NFYA	HSPA1A	18044	193740	mouse	mouse	perturbation	cell_line	CLO_0008154	not_applicable	not_applicable	activation
tri_06306	exp_0402	24041570	NFYA	HSPA1B	4800	193740	human	mouse	binding	in-vitro	not_applicable	not_applicable	proximal	not_applicable
tri_06306	exp_0397	24041570	NFYA	HSPA1B	4800	193740	human	mouse	reporter	cell_line	CLO_0001230	not_applicable	proximal	activation
tri_06306	exp_0407	24041570	NFYA	HSPA1B	18044	193740	mouse	mouse	binding	cell_line	CLO_0008154	not_applicable	proximal	not_applicable
tri_06306	exp_1064	24041570	NFYA	HSPA1B	18044	193740	mouse	mouse	perturbation	cell_line	CLO_0008154	not_applicable	not_applicable	activation
tri_07958	exp_0402	24041570	NFYA	HSPA1A	4800	193740	human	mouse	binding	in-vitro	not_applicable	not_applicable	proximal	not_applicable
tri_07958	exp_0397	24041570	NFYA	HSPA1A	4800	193740	human	mouse	reporter	cell_line	CLO_0001230	not_applicable	proximal	activation
tri_07958	exp_0407	24041570	NFYA	HSPA1A	18044	193740	mouse	mouse	binding	cell_line	CLO_0008154	not_applicable	proximal	not_applicable
tri_07958	exp_1064	24041570	NFYA	HSPA1A	18044	193740	mouse	mouse	perturbation	cell_line	CLO_0008154	not_applicable	not_applicable	activation
tri_07958	exp_0402	24041570	NFYA	HSPA1B	4800	193740	human	mouse	binding	in-vitro	not_applicable	not_applicable	proximal	not_applicable
tri_07958	exp_0397	24041570	NFYA	HSPA1B	4800	193740	human	mouse	reporter	cell_line	CLO_0001230	not_applicable	proximal	activation
tri_07958	exp_0407	24041570	NFYA	HSPA1B	18044	193740	mouse	mouse	binding	cell_line	CLO_0008154	not_applicable	proximal	not_applicable
tri_07958	exp_1064	24041570	NFYA	HSPA1B	18044	193740	mouse	mouse	perturbation	cell_line	CLO_0008154	not_applicable	not_applicable	activation
tri_19265	exp_0609	10767553	GATA4	HHEX	14463	15242	mouse	mouse	reporter	cell_line	CLO_0003704	not_applicable	proximal	activation
tri_19265	exp_0610	10767553	GATA4	HHEX	14463	15242	mouse	mouse	reporter	cell_line	CLO_0002597	not_applicable	proximal	activation
tri_19270	exp_2626	15253934	GATA4	MEF2C	14463	17260	mouse	mouse	binding	in-vitro	not_applicable	not_applicable	unknown	not_applicable
tri_19270	exp_2627	15253934	GATA4	MEF2C	14463	17260	mouse	mouse	perturbation	primary_tissue	UBERON_2001467	E9.5	not_applicable	activation
tri_19272	exp_1039	23307821	GATA4	NKX2-5	14463	18091	mouse	mouse	reporter	cell_line	CLO_0003614	not_applicable	distal	activation
tri_20414	exp_2837	17226765	NFYA	CLDN11	18044	18417	mouse	mouse	binding	cell_line	CLO_0009368	not_applicable	proximal	not_applicable
tri_20414	exp_2842	17226765	NFYA	CLDN11	18044	18417	mouse	mouse	reporter	cell_line	CLO_0009368	not_applicable	proximal	activation
tri_22885	exp_1714	19995889	GATA4	CYP2C9	2626	1559	human	human	binding	in-vitro	not_applicable	not_applicable	proximal	not_applicable
tri_22885	exp_1715	19995889	GATA4	CYP2C9	14463	1559	mouse	human	reporter	cell_line	CLO_0009989	not_applicable	proximal	activation
tri_22886	exp_2943	18336786	GATA4	MUC2	14463	17831	mouse	mouse	binding	cell_line	CLO_0002532	not_applicable	proximal	not_applicable
tri_22886	exp_2945	18336786	GATA4	MUC2	14463	17831	mouse	mouse	perturbation	cell_line	CLO_0002532	not_applicable	not_applicable	activation
tri_22886	exp_2944	18336786	GATA4	MUC2	14463	17831	mouse	mouse	reporter	cell_line	CLO_0002532	not_applicable	proximal	activation
tri_22887	exp_2839	17226765	GATA4	CLDN11	14463	18417	mouse	mouse	binding	cell_line	CLO_0009368	not_applicable	proximal	not_applicable
tri_22887	exp_2843	17226765	GATA4	CLDN11	14463	18417	mouse	mouse	reporter	cell_line	CLO_0009368	not_applicable	proximal	activation
tri_22888	exp_2383	12530967	GATA4	ACTA2	2626	11475	human	mouse	binding	in-vitro	not_applicable	not_applicable	unknown	not_applicable
tri_22888	exp_2384	12530967	GATA4	ACTA2	14463	11475	mouse	mouse	reporter	cell_line	CLO_0002640	not_applicable	unknown	activation
tri_22889	exp_3710	25091331	GATA4	SGCA	14463	20391	mouse	mouse	binding	primary_tissue	UBERON_0000948	E17	proximal	not_applicable
tri_22889	exp_3704	25091331	GATA4	SGCA	14463	20391	mouse	mouse	reporter	cell_line	CLO_0002120	not_applicable	proximal	activation
tri_00900	exp_2654	15494506	GATA1	IL13	14460	16163	mouse	mouse	binding	in-vitro	not_applicable	not_applicable	proximal	not_applicable
tri_00900	exp_2655	15494506	GATA1	IL13	14460	16163	mouse	mouse	reporter	cell_line	CUSTOM_PT18_cell	not_applicable	proximal	activation
tri_02147	exp_0183	19212333	GATA1	WT1	2623	7490	human	human	binding	cell_line	CLO_0007059	not_applicable	unknown	not_applicable
tri_02147	exp_0182	19212333	GATA1	WT1	2623	7490	human	human	binding	in-vitro	not_applicable	not_applicable	unknown	not_applicable
tri_02147	exp_0179	19212333	GATA1	WT1	2623	7490	human	human	perturbation	cell_line	CLO_0007059	not_applicable	not_applicable	activation
tri_02147	exp_0180	19212333	GATA1	WT1	2623	7490	human	human	perturbation	cell_line	CLO_0003704	not_applicable	not_applicable	activation
tri_02147	exp_0181	19212333	GATA1	WT1	2623	7490	human	human	perturbation	cell_line	CLO_0007043	not_applicable	not_applicable	activation
tri_02147	exp_0184	19212333	GATA1	WT1	2623	7490	human	human	reporter	cell_line	CLO_0007043	not_applicable	unknown	activation
tri_03689	exp_2522	12595462	NFKB1	IRF1	18033	16362	mouse	mouse	binding	in-vitro	not_applicable	not_applicable	proximal	not_applicable
tri_04438	exp_2520	12595462	NFKB1	NOS2	18033	18126	mouse	mouse	binding	in-vitro	not_applicable	not_applicable	proximal	not_applicable
tri_06716	exp_0431	24639354	GATA1	MS4A2	2623	2206	human	human	binding	in-vitro	not_applicable	not_applicable	proximal	not_applicable
tri_06716	exp_0432	24639354	GATA1	MS4A2	2623	2206	human	human	reporter	cell_line	CLO_0051650	not_applicable	proximal	activation
tri_07494	exp_0423	24639354	GATA1	FCER1A	2623	2205	human	human	binding	primary_cell	CL_0000097	unknown	proximal	not_applicable
tri_07494	exp_0424	24639354	GATA1	FCER1A	2623	2205	human	human	perturbation	primary_cell	CL_0000097	unknown	not_applicable	activation
tri_07961	exp_0405	24041570	NFKB1	HSPA1A	4790	193740	human	mouse	binding	in-vitro	not_applicable	not_applicable	proximal	not_applicable
tri_07961	exp_0400	24041570	NFKB1	HSPA1A	4790	193740	human	mouse	reporter	cell_line	CLO_0001230	not_applicable	proximal	activation
tri_07961	exp_0409	24041570	NFKB1	HSPA1A	18033	193740	mouse	mouse	binding	cell_line	CLO_0008154	not_applicable	proximal	not_applicable
tri_07961	exp_0405	24041570	NFKB1	HSPA1B	4790	193740	human	mouse	binding	in-vitro	not_applicable	not_applicable	proximal	not_applicable
tri_07961	exp_0400	24041570	NFKB1	HSPA1B	4790	193740	human	mouse	reporter	cell_line	CLO_0001230	not_applicable	proximal	activation
tri_07961	exp_0409	24041570	NFKB1	HSPA1B	18033	193740	mouse	mouse	binding	cell_line	CLO_0008154	not_applicable	proximal	not_applicable
tri_07962	exp_0405	24041570	NFKB1	HSPA1A	4790	193740	human	mouse	binding	in-vitro	not_applicable	not_applicable	proximal	not_applicable
tri_07962	exp_0400	24041570	NFKB1	HSPA1A	4790	193740	human	mouse	reporter	cell_line	CLO_0001230	not_applicable	proximal	activation
tri_07962	exp_0409	24041570	NFKB1	HSPA1A	18033	193740	mouse	mouse	binding	cell_line	CLO_0008154	not_applicable	proximal	not_applicable
tri_07962	exp_0405	24041570	NFKB1	HSPA1B	4790	193740	human	mouse	binding	in-vitro	not_applicable	not_applicable	proximal	not_applicable
tri_07962	exp_0400	24041570	NFKB1	HSPA1B	4790	193740	human	mouse	reporter	cell_line	CLO_0001230	not_applicable	proximal	activation
tri_07962	exp_0409	24041570	NFKB1	HSPA1B	18033	193740	mouse	mouse	binding	cell_line	CLO_0008154	not_applicable	proximal	not_applicable
tri_13584	exp_1906	21689417	GATA1	COPS5	2623	10987	human	human	binding	cell_line	CLO_0007606	not_applicable	proximal	not_applicable
tri_13584	exp_1905	21689417	GATA1	COPS5	2623	10987	human	human	reporter	cell_line	CLO_0007606	not_applicable	proximal	activation
tri_20367	exp_2852	17341303	NFKB1	MYOZ2	18033	59006	mouse	mouse	binding	in-vitro	not_applicable	not_applicable	proximal	not_applicable
tri_20367	exp_2853	17341303	NFKB1	MYOZ2	18033	59006	mouse	mouse	reporter	cell_line	CLO_0052294	not_applicable	proximal	activation
tri_22876	exp_2835	17226765	GATA1	CLDN11	14460	18417	mouse	mouse	binding	cell_line	CLO_0009368	not_applicable	proximal	not_applicable
tri_22876	exp_2836	17226765	GATA1	CLDN11	14460	18417	mouse	mouse	binding	in-vitro	not_applicable	not_applicable	proximal	not_applicable
tri_22876	exp_2841	17226765	GATA1	CLDN11	14460	18417	mouse	mouse	reporter	cell_line	CLO_0009368	not_applicable	proximal	activation
tri_23092	exp_2854	17341303	NFKB1	MYOZ1	18033	59011	mouse	mouse	reporter	cell_line	CLO_0052294	not_applicable	proximal	activation
tri_22962	exp_2955	18407260	HOXD13	DACH1	3239	1602	human	human	binding	cell_line	CLO_0009210	not_applicable	unknown	not_applicable
tri_22962	exp_2959	18407260	HOXD13	DACH1	15433	13134	mouse	mouse	binding	primary_tissue	UBERON_0002101	E11.5	unknown	not_applicable
tri_22962	exp_2963	18407260	HOXD13	DACH1	15433	13134	mouse	mouse	binding	primary_tissue	UBERON_0002101	E13.5	unknown	not_applicable
tri_22962	exp_2967	18407260	HOXD13	DACH1	15433	13134	mouse	mouse	reporter	cell_line	CLO_0008302	not_applicable	unknown	activation
tri_22963	exp_2957	18407260	HOXD13	FBN1	3239	2200	human	human	binding	cell_line	CLO_0009210	not_applicable	unknown	not_applicable
tri_22963	exp_2961	18407260	HOXD13	FBN1	15433	14118	mouse	mouse	binding	primary_tissue	UBERON_0002101	E11.5	unknown	not_applicable
tri_22963	exp_2965	18407260	HOXD13	FBN1	15433	14118	mouse	mouse	binding	primary_tissue	UBERON_0002101	E13.5	unknown	not_applicable
tri_22963	exp_2969	18407260	HOXD13	FBN1	15433	14118	mouse	mouse	reporter	cell_line	CLO_0008302	not_applicable	unknown	activation
tri_22964	exp_2956	18407260	HOXD13	BARX1	3239	56033	human	human	binding	cell_line	CLO_0009210	not_applicable	unknown	not_applicable
tri_22964	exp_2960	18407260	HOXD13	BARX1	15433	12022	mouse	mouse	binding	primary_tissue	UBERON_0002101	E11.5	unknown	not_applicable
tri_22964	exp_2964	18407260	HOXD13	BARX1	15433	12022	mouse	mouse	binding	primary_tissue	UBERON_0002101	E13.5	unknown	not_applicable
tri_22964	exp_2968	18407260	HOXD13	BARX1	15433	12022	mouse	mouse	reporter	cell_line	CLO_0008302	not_applicable	unknown	repression
tri_22965	exp_2954	18407260	HOXD13	HAND2	3239	9464	human	human	binding	cell_line	CLO_0009210	not_applicable	unknown	not_applicable
tri_22965	exp_2958	18407260	HOXD13	HAND2	15433	15111	mouse	mouse	binding	primary_tissue	UBERON_0002101	E11.5	unknown	not_applicable
tri_22965	exp_2962	18407260	HOXD13	HAND2	15433	15111	mouse	mouse	binding	primary_tissue	UBERON_0002101	E13.5	unknown	not_applicable
tri_22965	exp_2966	18407260	HOXD13	HAND2	15433	15111	mouse	mouse	reporter	cell_line	CLO_0008302	not_applicable	unknown	activation
tri_00960	exp_3325	21454555	NFE2L2	IL10	4780	3586	human	human	binding	cell_line	CLO_0003704	not_applicable	unknown	not_applicable
tri_00960	exp_3327	21454555	NFE2L2	IL10	18024	16153	mouse	mouse	binding	primary_tissue	UBERON_0002107	unknown	unknown	not_applicable
tri_01783	exp_2707	16000302	RUNX2	IBSP	12393	15891	mouse	mouse	binding	cell_line	CLO_0007586	not_applicable	proximal	not_applicable
tri_01783	exp_2708	16000302	RUNX2	IBSP	12393	15891	mouse	mouse	binding	in-vitro	not_applicable	not_applicable	proximal	not_applicable
tri_01783	exp_2709	16000302	RUNX2	IBSP	12393	15891	mouse	mouse	perturbation	cell_line	EFO_0002816	not_applicable	not_applicable	activation
tri_01783	exp_2706	16000302	RUNX2	IBSP	12393	15891	mouse	mouse	reporter	cell_line	EFO_0002816	not_applicable	proximal	activation
tri_04728	exp_1742	20309604	NFE2L2	CFTR	4780	1080	human	human	binding	cell_line	CLO_0001925	not_applicable	proximal	not_applicable
tri_04728	exp_1744	20309604	NFE2L2	CFTR	4780	1080	human	human	perturbation	cell_line	CLO_0001925	not_applicable	not_applicable	repression
tri_04728	exp_1743	20309604	NFE2L2	CFTR	4780	1080	human	human	reporter	cell_line	CLO_0001925	not_applicable	proximal	repression
tri_04729	exp_1745	20309604	NFE2L2	NQO1	4780	1728	human	human	binding	cell_line	CLO_0001925	not_applicable	proximal	not_applicable
tri_04729	exp_1747	20309604	NFE2L2	NQO1	4780	1728	human	human	perturbation	cell_line	CLO_0001925	not_applicable	not_applicable	repression
tri_04729	exp_1746	20309604	NFE2L2	NQO1	4780	1728	human	human	reporter	cell_line	CLO_0001925	not_applicable	proximal	repression
tri_07525	exp_2826	17158875	RUNX2	FGF18	12393	14172	mouse	mouse	binding	cell_line	CLO_0007582	not_applicable	unknown	not_applicable
tri_07525	exp_2830	17158875	RUNX2	FGF18	12393	14172	mouse	mouse	perturbation	cell_line	CLO_0007582	not_applicable	not_applicable	activation
tri_11713	exp_3939	8062833	MYOD1	DES	17927	13346	mouse	mouse	reporter	cell_line	CLO_0002120	not_applicable	unknown	activation
tri_18434	exp_1000	22491945	BCL11A	FRZB	14025	20378	mouse	mouse	binding	primary_tissue	UBERON_0002240	E14.5	proximal	not_applicable
tri_18434	exp_1001	22491945	BCL11A	FRZB	14025	20378	mouse	mouse	perturbation	primary_tissue	UBERON_0002240	E16.5	not_applicable	activation
tri_18438	exp_3502	23015591	BCL11B	NOTCH1	58208	18128	mouse	mouse	binding	primary_cell	CL_0000312	P0	proximal	not_applicable
tri_18438	exp_3503	23015591	BCL11B	NOTCH1	58208	18128	mouse	mouse	perturbation	primary_tissue	UBERON_0002097	E14.5	not_applicable	activation
tri_18438	exp_3504	23015591	BCL11B	NOTCH1	58208	18128	mouse	mouse	perturbation	primary_tissue	UBERON_0002097	E16.5	not_applicable	activation
tri_18438	exp_3501	23015591	BCL11B	NOTCH1	58208	18128	mouse	mouse	reporter	primary_cell	CL_0000312	P0	proximal	activation
tri_20121	exp_3108	19553684	MYOD1	PPARGC1A	17927	10891	mouse	human	reporter	cell_line	CLO_0052294	not_applicable	proximal	activation
tri_20121	exp_3106	19553684	MYOD1	PPARGC1A	17927	19017	mouse	mouse	reporter	cell_line	CLO_0052294	not_applicable	proximal	activation
tri_20122	exp_2538	12665587	MYOD1	RB1	17927	19645	mouse	mouse	binding	in-vitro	not_applicable	not_applicable	proximal	not_applicable
tri_20122	exp_2539	12665587	MYOD1	RB1	17927	19645	mouse	mouse	reporter	cell_line	EFO_0002816	not_applicable	proximal	activation
tri_20126	exp_2758	16797743	MYOD1	SGCA	17927	20391	mouse	mouse	binding	cell_line	CLO_0052294	not_applicable	proximal	not_applicable
tri_20126	exp_0114	18078839	MYOD1	SGCA	17927	20391	mouse	mouse	binding	in-vitro	not_applicable	not_applicable	proximal	not_applicable
tri_20126	exp_2759	16797743	MYOD1	SGCA	17927	20391	mouse	mouse	reporter	cell_line	CLO_0052294	not_applicable	proximal	activation
tri_20126	exp_0835	18078839	MYOD1	SGCA	17927	20391	mouse	mouse	reporter	cell_line	CLO_0052294	not_applicable	proximal	activation
tri_20126	exp_3707	25091331	MYOD1	SGCA	17927	20391	mouse	mouse	reporter	cell_line	CLO_0002071	not_applicable	unknown	activation
tri_20261	exp_0248	20395535	NFE2L2	ABCC4	4780	10257	human	human	binding	cell_line	CLO_0003704	not_applicable	proximal	not_applicable
tri_20261	exp_0249	20395535	NFE2L2	ABCC4	4780	10257	human	human	binding	in-vitro	not_applicable	not_applicable	proximal	not_applicable
tri_20261	exp_0251	20395535	NFE2L2	ABCC4	18024	10257	mouse	human	reporter	cell_line	CLO_0003704	not_applicable	proximal	activation
tri_20298	exp_3328	21454555	NFE2L2	IL1RN	4780	3557	human	human	perturbation	cell_line	CLO_0003704	not_applicable	not_applicable	activation
tri_21216	exp_2651	15383550	RUNX2	ALPL	12393	11647	mouse	mouse	reporter	cell_line	CLO_0052294	not_applicable	unknown	activation
tri_21239	exp_0892	19650108	RUNX2	LEF1	12393	16842	mouse	mouse	binding	cell_line	BTO_0002648	not_applicable	unknown	not_applicable
tri_21239	exp_0893	19650108	RUNX2	LEF1	12393	16842	mouse	mouse	binding	in-vitro	not_applicable	not_applicable	unknown	not_applicable
tri_21239	exp_0895	19650108	RUNX2	LEF1	12393	16842	mouse	mouse	perturbation	primary_cell	CL_2000058	unknown	not_applicable	activation
tri_21239	exp_3258	20890621	RUNX2	LEF1	12393	16842	mouse	mouse	perturbation	primary_cell	CL_0000138	E18.5	not_applicable	activation
tri_21239	exp_0894	19650108	RUNX2	LEF1	12393	16842	mouse	mouse	reporter	cell_line	EFO_0002816	not_applicable	unknown	activation
tri_23079	exp_3696	25005473	MYOD1	CDKN1C	17927	12577	mouse	mouse	binding	primary_tissue	UBERON_0002102	E11.5	unknown	not_applicable
tri_23079	exp_3697	25005473	MYOD1	CDKN1C	17927	12577	mouse	mouse	reporter	cell_line	CLO_0002071	not_applicable	unknown	activation
tri_23080	exp_3589	23406902	MYOD1	H19	17927	14955	mouse	mouse	perturbation	primary_tissue	UBERON_0001103	E18.5	not_applicable	activation
tri_23080	exp_3590	23406902	MYOD1	H19	17927	14955	mouse	mouse	perturbation	primary_tissue	UBERON_0002101	E18.5	not_applicable	activation
tri_23081	exp_3187	20142475	MYOD1	ANK1	17927	11733	mouse	mouse	reporter	cell_line	CLO_0002596	not_applicable	proximal	activation
tri_23090	exp_1805	21087962	NFE2L2	ATF4	4780	468	human	human	binding	cell_line	CLO_0001750	not_applicable	proximal	not_applicable
tri_23090	exp_1807	21087962	NFE2L2	ATF4	4780	468	human	human	perturbation	cell_line	CLO_0001750	not_applicable	not_applicable	activation
tri_23090	exp_1806	21087962	NFE2L2	ATF4	4780	468	human	human	reporter	cell_line	CLO_0001750	not_applicable	proximal	activation
tri_23168	exp_2082	23576758	BCL11A	HBB	53335	3043	human	human	binding	primary_cell	CL_0000038	unknown	unknown	not_applicable
tri_23168	exp_2083	23576758	BCL11A	HBB	53335	3043	human	human	perturbation	primary_cell	CL_0000038	unknown	not_applicable	repression
tri_23169	exp_2080	23576758	BCL11A	HBE1	53335	3046	human	human	binding	primary_cell	CL_0000038	unknown	unknown	not_applicable
tri_23169	exp_2081	23576758	BCL11A	HBE1	53335	3046	human	human	perturbation	primary_cell	CL_0000038	unknown	not_applicable	repression
tri_23170	exp_2078	23576758	BCL11A	HBG1	53335	3047	human	human	binding	primary_cell	CL_0000038	unknown	unknown	not_applicable
tri_23170	exp_2079	23576758	BCL11A	HBG1	53335	3047	human	human	perturbation	primary_cell	CL_0000038	unknown	not_applicable	repression
tri_23171	exp_2076	23576758	BCL11A	HBG2	53335	3048	human	human	binding	primary_cell	CL_0000038	unknown	unknown	not_applicable
tri_23171	exp_2077	23576758	BCL11A	HBG2	53335	3048	human	human	perturbation	primary_cell	CL_0000038	unknown	not_applicable	repression
tri_23172	exp_2150	24591644	BCL11A	ID3	53335	3399	human	human	binding	cell_line	CUSTOM_CAL-1_cell	not_applicable	unknown	not_applicable
tri_23172	exp_2152	24591644	BCL11A	ID3	53335	3399	human	human	perturbation	cell_line	CUSTOM_CAL-1_cell	not_applicable	not_applicable	activation
tri_23172	exp_2151	24591644	BCL11A	ID3	53335	3399	human	human	reporter	cell_line	CUSTOM_CAL-1_cell	not_applicable	unknown	activation
tri_23173	exp_2153	24591644	BCL11A	TCF4	53335	6925	human	human	binding	cell_line	CUSTOM_CAL-1_cell	not_applicable	unknown	not_applicable
tri_23173	exp_2154	24591644	BCL11A	TCF4	53335	6925	human	human	perturbation	cell_line	CUSTOM_CAL-1_cell	not_applicable	not_applicable	activation
